from;to
32;465
32;310
32;96
32;482
33;114
33;59
33;473
33;477
33;107
34;421
34;325
34;94
34;218
35;118
35;332
35;420
35;400
35;454
35;82
35;447
35;217
36;161
36;170
36;185
36;209
37;267
37;335
37;450
37;355
38;109
38;115
38;234
38;135
38;144
38;259
39;112
39;277
39;366
39;284
39;43
39;189
39;393
39;135
39;462
39;394
39;247
39;492
39;451
39;326
39;95
39;98
39;466
39;365
40;161
40;168
40;175
40;42
40;296
40;194
40;306
40;462
40;76
40;314
40;487
40;217
40;107
41;279
41;230
41;297
41;343
41;71
41;263
41;426
42;110
42;166
42;334
42;232
42;127
42;294
42;296
42;306
42;84
42;93
42;98
43;110
43;121
43;59
44;174
44;368
44;339
44;440
45;332
45;68
45;151
45;388
46;219
46;232
46;57
46;195
46;299
46;442
46;300
46;301
46;304
46;134
46;394
46;138
46;78
46;79
46;378
46;492
46;347
46;83
46;397
46;321
46;407
46;262
46;435
46;105
46;363
47;280
47;290
47;472
47;467
47;188
47;236
47;454
47;75
47;351
48;367
48;52
48;402
48;197
48;429
48;358
48;103
49;166
49;283
49;335
49;65
49;79
49;204
49;264
50;110
50;229
50;374
50;428
51;109
51;335
51;252
52;219
52;138
52;77
52;81
52;104
53;115
53;177
53;108
54;109
54;225
54;285
54;374
54;139
54;345
54;144
54;489
54;150
54;215
54;157
54;498
55;161
55;169
55;178
55;192
56;169
56;286
56;294
56;442
56;415
56;445
56;460
57;109
57;232
57;129
57;372
57;304
57;406
57;325
57;96
58;280
59;235
59;473
59;86
59;327
59;485
59;328
60;162
60;231
60;195
60;405
60;79
60;214
61;165
61;62
61;307
61;474
61;476
62;110
62;340
62;80
62;438
62;98
63;398
63;282
63;448
63;99
64;278
64;183
64;192
64;66
64;70
65;335
65;297
65;143
65;82
65;498
66;110
66;184
66;142
66;378
66;146
66;256
66;380
66;351
66;152
66;490
66;95
66;159
67;163
67;313
67;475
68;110
68;111
68;331
68;498
69;169
69;302
69;249
70;219
70;229
70;302
70;249
70;257
71;287
71;77
71;204
71;253
71;490
72;226
72;450
72;270
72;83
72;470
73;167
73;284
73;129
73;457
73;497
73;359
74;232
74;93
74;160
74;413
75;219
75;287
76;161
76;294
76;339
76;87
76;497
77;427
77;204
77;429
77;490
77;105
77;218
78;301
78;138
78;141
78;104
79;161
79;469
79;322
79;363
80;369
80;184
80;250
81;109
81;332
82;111
83;488
83;213
85;163
85;385
86;196
86;197
86;352
86;260
86;485
87;161
87;497
88;110
88;370
88;446
89;169
89;450
89;299
89;156
89;98
90;166
90;316
91;118
91;332
91;151
92;118
92;373
93;232
93;149
94;111
94;367
94;97
95;110
95;174
96;166
96;152
96;482
97;169
97;180
97;424
98;365
99;167
99;195
99;339
100;111
100;217
101;287
101;205
102;110
102;225
102;364
103;161
103;219
103;191
104;468
105;219
105;123
106;122
106;294
107;265
108;168
108;176
108;333
109;110
109;111
109;112
109;113
109;114
109;115
109;116
109;117
109;118
109;119
109;120
109;121
109;122
109;123
109;124
109;125
109;126
109;127
109;128
109;129
109;130
109;131
109;132
109;133
109;134
109;135
109;136
109;137
109;138
109;139
109;140
109;141
109;142
109;143
109;144
109;145
109;146
109;147
109;148
109;149
109;150
109;151
109;152
109;153
109;154
109;155
109;156
109;157
109;158
109;159
109;160
110;161
110;219
110;162
110;112
110;163
110;274
110;164
110;166
110;117
110;331
110;221
110;172
110;222
110;278
110;173
110;174
110;223
110;366
110;367
110;368
110;334
110;225
110;122
110;284
110;268
110;369
110;229
110;232
110;126
110;127
110;185
110;370
110;293
110;371
110;235
110;294
110;372
110;373
110;374
110;196
110;240
110;300
110;303
110;342
110;243
110;375
110;376
110;309
110;377
110;203
110;378
110;144
110;207
110;379
110;380
110;273
110;324
110;354
110;381
110;262
110;382
110;216
110;362
110;383
110;158
110;330
111;219
111;266
111;162
111;274
111;164
111;267
111;115
111;116
111;166
111;169
111;220
111;276
111;222
111;224
111;281
111;122
111;179
111;123
111;124
111;384
111;234
111;235
111;297
111;236
111;385
111;246
111;311
111;386
111;247
111;312
111;141
111;251
111;318
111;387
111;271
111;388
111;389
111;326
111;357
111;390
111;391
111;360
111;392
112;275
112;366
112;420
112;124
112;431
112;132
112;135
112;432
112;433
112;356
112;382
112;365
113;281
113;177
113;291
113;130
113;195
113;340
113;405
113;408
113;347
113;214
113;265
113;419
114;161
114;162
114;165
114;167
114;119
114;366
114;368
114;400
114;179
114;126
114;127
114;233
114;371
114;240
114;442
114;308
114;375
114;244
114;252
114;258
114;211
114;443
114;159
115;118
115;386
115;428
115;449
116;219
116;239
116;255
117;164
117;267
117;174
117;400
117;228
117;269
117;445
117;422
117;154
118;161
118;167
118;168
118;332
118;177
118;450
118;484
118;453
118;373
118;454
118;348
118;409
120;175
120;297
120;469
120;419
121;172
121;176
121;184
121;131
121;464
121;418
122;168
122;276
122;337
122;370
122;132
122;197
122;145
122;463
122;489
122;207
122;350
122;495
123;220
123;271
123;411
124;274
124;399
124;183
124;431
124;136
124;150
125;168
125;444
125;384
125;342
126;222
126;132
126;240
126;244
126;376
127;238
127;194
127;133
127;438
127;441
127;464
128;224
128;184
128;402
128;147
128;491
128;356
129;367
129;336
129;147
129;149
129;271
130;219
130;433
132;134
132;432
132;259
133;219
133;289
133;240
133;244
134;228
134;435
135;394
135;451
135;263
136;164
136;183
136;146
136;379
137;162
137;164
137;185
137;404
137;350
137;325
137;478
138;219
138;243
138;265
139;219
139;343
139;199
139;359
140;398
140;224
140;203
140;446
140;320
140;149
140;491
140;380
140;154
141;224
141;311
141;160
142;226
142;143
142;378
142;250
142;146
142;150
142;258
142;458
142;351
143;335
143;250
143;417
144;168
145;333
145;248
145;495
146;435
148;161
148;210
148;388
148;216
150;458
150;470
150;157
151;332
151;235
151;440
151;328
152;287
152;380
152;381
153;289
153;194
153;479
153;208
154;161
154;398
155;167
155;190
155;194
155;455
155;459
156;472
157;219
158;168
158;376
158;377
159;488
159;354
160;284
161;162
161;163
161;164
161;165
161;166
161;167
161;168
161;169
161;170
161;171
161;172
161;173
161;174
161;175
161;176
161;177
161;178
161;179
161;180
161;181
161;182
161;183
161;184
161;185
161;186
161;187
161;188
161;189
161;190
161;191
161;192
161;193
161;194
161;195
161;196
161;197
161;198
161;199
161;200
161;201
161;202
161;203
161;204
161;205
161;206
161;207
161;208
161;209
161;210
161;211
161;212
161;213
161;214
161;215
161;216
161;217
161;218
162;226
162;289
162;371
162;188
162;236
162;377
162;409
162;389
162;390
162;383
162;412
162;413
163;421
163;401
163;385
163;377
163;312
163;437
164;266
164;267
164;277
164;279
164;183
164;228
164;301
164;439
164;440
164;441
165;219
165;180
166;274
166;227
166;182
166;238
166;193
166;309
166;326
166;452
166;426
167;168
167;169
167;172
167;223
167;366
167;182
167;293
167;233
167;453
167;454
167;455
167;456
167;441
167;457
167;320
167;429
167;458
167;443
167;433
167;388
167;261
167;459
168;398
168;276
168;176
168;333
168;400
168;179
168;384
168;292
168;453
168;197
168;342
168;462
168;463
168;422
168;320
168;464
169;219
169;170
169;171
169;221
169;399
169;414
169;178
169;180
169;181
169;450
169;467
169;189
169;295
169;270
169;300
169;242
169;305
169;457
169;317
169;254
169;207
169;258
169;349
169;215
169;468
169;418
169;449
170;219
170;171
170;331
170;181
170;231
170;232
170;295
170;341
170;408
170;209
171;219
171;444
171;282
171;243
171;376
172;277
173;338
173;462
173;473
174;331
174;368
174;294
174;339
174;345
174;487
174;381
174;471
175;276
175;368
175;282
175;448
175;336
175;185
175;472
175;188
175;192
175;338
175;200
175;389
176;187
176;244
176;319
176;461
177;274
177;294
177;196
177;496
177;376
177;245
177;487
177;212
177;495
177;480
178;283
178;467
178;345
178;387
179;223
179;384
179;185
179;186
179;343
179;488
179;202
179;251
179;483
179;255
181;283
181;291
181;467
181;303
181;208
182;286
182;311
182;429
182;209
182;443
182;218
183;267
183;329
184;219
184;281
184;453
184;402
184;403
185;202
185;478
186;367
186;384
186;338
186;198
186;307
186;391
186;498
187;384
187;422
187;406
188;192
188;447
188;383
189;221
189;230
189;317
190;225
190;369
190;455
190;441
191;283
191;473
191;485
192;194
192;455
192;383
192;430
193;308
193;316
193;487
193;352
193;330
194;401
194;309
194;459
195;283
195;241
195;405
195;347
195;209
195;214
196;496
196;210
196;352
196;471
197;331
197;211
197;358
198;219
198;233
198;235
198;206
198;432
199;340
199;249
200;472
200;391
200;452
200;493
201;402
201;427
201;430
202;367
202;333
202;483
203;339
204;375
205;266
205;439
206;278
206;444
207;458
207;379
208;319
210;401
211;347
211;355
211;215
212;294
212;487
213;334
213;271
214;459
215;447
216;393
217;400
217;465
218;393
219;220
219;221
219;222
219;223
219;224
219;225
219;226
219;227
219;228
219;229
219;230
219;231
219;232
219;233
219;234
219;235
219;236
219;237
219;238
219;239
219;240
219;241
219;242
219;243
219;244
219;245
219;246
219;247
219;248
219;249
219;250
219;251
219;252
219;253
219;254
219;255
219;256
219;257
219;258
219;259
219;260
219;261
219;262
219;263
219;264
219;265
220;267
220;222
220;414
220;289
220;291
220;370
220;295
220;241
220;439
220;479
220;257
220;447
220;480
221;234
221;270
221;265
221;413
222;437
222;379
222;361
223;274
223;278
223;444
223;448
223;374
223;434
223;483
223;443
223;470
223;477
224;367
224;395
224;317
224;491
225;280
225;346
225;423
225;491
225;358
226;279
226;269
226;404
226;378
226;273
226;409
226;486
227;283
227;230
227;302
227;434
228;283
228;371
228;375
228;246
228;316
228;417
228;468
229;366
229;231
229;302
229;303
229;305
229;319
229;321
229;490
229;476
229;364
230;237
231;288
231;341
231;408
231;446
232;372
232;304
232;349
232;412
233;334
233;254
233;255
233;361
234;420
235;267
235;332
235;446
235;328
237;308
237;312
237;251
237;353
238;282
239;266
239;294
239;270
240;437
240;249
240;258
240;464
241;289
241;405
241;246
241;474
241;262
242;283
242;427
242;313
242;456
242;492
242;475
242;494
243;373
243;465
243;261
243;382
245;297
245;308
245;248
245;446
245;352
245;495
248;495
249;463
249;464
249;452
250;335
250;416
251;384
252;438
252;491
253;288
253;340
253;471
254;468
254;418
255;291
256;336
256;484
256;260
257;293
259;469
260;336
260;484
261;293
261;429
262;472
263;264
264;289
264;308
265;427
266;267
266;268
266;269
266;270
266;271
266;272
266;273
267;278
267;444
267;287
267;403
267;308
267;313
267;445
267;446
268;368
268;481
268;479
268;407
269;414
269;299
270;450
271;469
271;407
272;332
272;313
273;279
273;344
274;331
274;278
274;288
274;300
274;377
274;438
275;285
275;450
275;451
275;356
276;290
276;296
277;279
277;280
277;366
277;333
277;281
277;353
277;424
278;334
278;444
278;282
278;287
278;301
279;288
279;349
279;381
279;485
279;486
280;333
280;283
280;369
280;290
280;305
280;427
280;423
282;292
282;425
283;285
283;431
283;298
283;488
283;326
283;475
283;494
283;486
283;430
284;393
284;434
284;395
284;323
284;461
284;361
284;466
285;401
285;439
285;410
285;359
286;415
286;310
286;483
287;341
288;448
288;337
288;438
288;322
289;399
289;371
289;295
289;393
289;484
289;479
289;379
289;324
290;298
291;373
291;305
293;362
294;339
294;496
294;445
294;408
294;487
294;497
295;393
295;297
295;299
295;449
297;311
297;498
299;414
299;304
299;432
300;302
300;311
303;467
303;411
305;470
305;476
307;384
307;391
308;396
309;479
309;411
310;415
310;477
313;469
313;492
313;435
314;384
314;339
314;362
314;328
315;414
315;442
317;421
317;499
318;472
319;336
319;432
319;499
321;370
321;322
322;324
323;396
323;432
323;480
323;466
323;329
324;352
325;398
326;486
327;455
327;416
327;363
327;499
329;402
329;396
330;398
331;336
331;341
331;348
332;398
332;399
332;415
332;481
332;440
332;347
332;423
332;348
332;355
333;462
333;353
334;377
334;397
334;354
335;354
335;388
335;468
335;364
336;367
336;484
336;340
337;370
337;472
337;474
338;427
338;417
338;391
339;440
340;471
341;449
342;453
342;422
343;384
343;488
343;426
344;442
344;392
345;444
346;398
346;399
347;355
350;404
351;378
358;367
360;474
361;393
365;393
366;465
366;454
366;455
366;488
366;445
366;489
366;490
366;480
367;397
367;382
368;416
368;436
369;398
369;453
371;375
371;407
372;496
373;385
373;409
373;382
373;413
374;439
376;439
378;380
380;491
381;417
384;481
387;389
389;489
390;396
391;493
392;442
392;483
393;416
394;442
394;395
394;451
396;421
398;448
399;447
399;477
400;497
400;476
400;436
401;484
401;489
401;460
401;410
401;493
405;478
410;456
412;414
412;479
413;450
414;457
414;479
414;463
414;493
415;442
415;460
416;499
417;421
418;467
419;432
419;480
420;431
421;468
421;425
424;448
427;434
428;448
428;430
431;433
432;494
432;480
433;448
434;461
436;491
436;458
437;467
438;441
440;499
442;448
443;448
448;481
449;471
450;451
452;472
452;459
455;489
456;467
456;492
457;465
460;461
460;482
465;488
465;494
467;496
472;493
473;485
475;486
475;482
488;494
