from;to
54;280
54;288
54;436
54;409
54;439
54;454
55;106
55;226
55;124
55;366
55;298
55;400
55;319
55;94
56;274
57;229
57;467
57;84
57;321
57;479
57;322
58;157
58;225
58;190
58;399
58;77
58;209
59;160
59;60
59;301
59;468
59;470
60;334
60;78
60;432
60;96
61;392
61;276
61;442
61;97
62;272
62;178
62;187
62;64
62;68
63;329
63;291
63;138
63;80
63;492
64;179
64;137
64;372
64;141
64;250
64;374
64;345
64;147
64;484
64;93
64;154
65;158
65;307
65;469
66;325
66;492
67;164
67;296
67;243
68;213
68;223
68;296
68;243
68;251
69;281
69;75
69;199
69;247
69;484
70;220
70;444
70;264
70;81
70;464
71;162
71;278
71;124
71;451
71;491
71;353
72;226
72;91
72;155
72;407
73;213
73;281
74;156
74;288
74;333
74;85
74;491
75;421
75;199
75;423
75;484
75;103
75;212
76;295
76;133
76;136
76;102
77;156
77;463
77;316
77;357
78;363
78;179
78;244
79;106
79;326
81;482
81;208
83;158
83;379
84;191
84;192
84;346
84;254
84;479
85;156
85;491
86;364
86;440
87;164
87;444
87;293
87;151
87;96
88;161
88;310
89;113
89;326
89;146
90;113
90;367
91;226
91;144
92;361
92;95
93;169
94;161
94;147
94;476
95;164
95;175
95;418
96;359
97;162
97;190
97;333
98;211
99;281
99;200
100;219
100;358
101;156
101;213
101;186
102;462
103;213
103;118
104;117
104;288
105;163
105;171
105;327
106;107
106;108
106;109
106;110
106;111
106;112
106;113
106;114
106;115
106;116
106;117
106;118
106;119
106;120
106;121
106;122
106;123
106;124
106;125
106;126
106;127
106;128
106;129
106;130
106;131
106;132
106;133
106;134
106;135
106;136
106;137
106;138
106;139
106;140
106;141
106;142
106;143
106;144
106;145
106;146
106;147
106;148
106;149
106;150
106;151
106;152
106;153
106;154
106;155
156;109
156;113
156;143
156;149
156;157
156;158
156;159
156;160
156;161
156;162
156;163
156;164
156;165
156;166
156;167
156;168
156;169
156;170
156;171
156;172
156;173
156;174
156;175
156;176
156;177
156;178
156;179
156;180
156;181
156;182
156;183
156;184
156;185
156;186
156;187
156;188
156;189
156;190
156;191
156;192
156;193
156;194
156;195
156;196
156;197
156;198
156;199
156;200
156;201
156;202
156;203
156;204
156;205
156;206
156;207
156;208
156;209
156;210
156;211
156;212
213;111
213;125
213;128
213;133
213;134
213;152
213;160
213;164
213;165
213;166
213;179
213;193
213;214
213;215
213;216
213;217
213;218
213;219
213;220
213;221
213;222
213;223
213;224
213;225
213;226
213;227
213;228
213;229
213;230
213;231
213;232
213;233
213;234
213;235
213;236
213;237
213;238
213;239
213;240
213;241
213;242
213;243
213;244
213;245
213;246
213;247
213;248
213;249
213;250
213;251
213;252
213;253
213;254
213;255
213;256
213;257
213;258
213;259
260;159
260;200
260;233
260;261
260;262
260;263
260;264
260;265
260;266
260;267
157;109
157;132
157;220
157;283
157;365
157;183
157;230
157;371
157;403
157;383
157;384
157;377
157;406
157;407
107;269
107;360
107;414
107;119
107;425
107;127
107;130
107;426
107;427
107;350
107;376
107;359
108;275
108;172
108;285
108;125
108;190
108;334
108;399
108;402
108;341
108;209
108;259
108;413
158;415
158;395
158;379
158;371
158;306
158;431
268;119
268;161
268;172
268;217
268;325
268;272
268;282
268;294
268;371
268;432
109;160
109;162
109;114
109;360
109;362
109;394
109;174
109;121
109;122
109;227
109;365
109;234
109;436
109;302
109;369
109;238
109;246
109;252
109;206
109;437
109;154
261;112
261;159
261;178
261;214
261;229
261;272
261;438
261;281
261;397
261;302
261;307
261;439
261;440
110;113
110;380
110;422
110;443
160;175
269;279
269;444
269;445
269;350
162;113
162;150
162;163
162;164
162;167
162;217
162;360
162;177
162;287
162;227
162;447
162;448
162;449
162;450
162;435
162;451
162;314
162;423
162;452
162;437
162;427
162;382
162;255
162;453
163;113
163;117
163;120
163;139
163;153
163;392
163;270
163;171
163;327
163;394
163;174
163;378
163;286
163;447
163;192
163;336
163;456
163;457
163;416
163;314
163;458
164;165
164;166
164;215
164;393
164;408
164;173
164;175
164;176
164;444
164;461
164;184
164;289
164;264
164;294
164;236
164;299
164;451
164;311
164;248
164;202
164;252
164;343
164;462
164;412
164;443
112;159
112;169
112;394
112;222
112;263
112;439
112;416
112;149
165;166
165;325
165;176
165;225
165;226
165;289
165;335
165;402
165;204
270;117
270;170
270;284
270;290
167;116
167;271
271;159
271;273
271;274
271;360
271;327
271;275
271;347
271;418
272;201
272;217
272;328
272;438
272;276
272;281
272;295
273;159
273;220
273;267
273;282
273;343
273;375
273;479
273;480
274;219
274;327
274;277
274;363
274;284
274;299
274;421
274;417
218;123
218;135
218;136
218;361
218;389
218;311
218;485
116;171
116;179
116;126
116;458
116;412
171;182
171;238
171;313
171;455
275;179
219;185
219;340
219;417
219;485
219;352
276;166
276;170
276;232
276;286
276;419
277;173
277;176
277;186
277;190
277;221
277;222
277;236
277;279
277;425
277;292
277;482
277;320
277;469
277;488
277;480
277;424
278;155
278;387
278;428
278;389
278;317
278;455
278;355
278;460
221;161
221;224
221;296
221;428
279;395
279;433
279;404
279;353
280;177
280;409
280;304
280;477
281;147
281;335
173;461
173;339
173;381
282;225
282;247
282;442
282;331
282;432
282;316
176;285
176;461
176;297
176;203
177;161
177;305
177;423
177;204
177;437
177;212
222;129
222;159
222;365
222;369
222;240
222;310
222;411
222;462
223;360
223;225
223;296
223;297
223;299
223;313
223;315
223;484
223;470
223;358
224;184
224;231
283;128
283;148
283;214
283;235
283;258
283;393
283;365
283;289
283;387
283;478
283;473
283;373
283;318
284;292
285;214
285;249
285;367
285;299
124;361
124;330
124;142
124;144
124;265
287;251
287;255
287;356
183;170
183;187
183;441
183;377
288;169
288;172
288;207
288;233
288;333
288;490
288;439
288;402
288;481
288;491
186;467
186;479
289;214
289;387
289;291
289;293
289;443
291;115
291;239
291;305
291;492
188;161
188;302
188;310
188;481
188;346
188;324
190;235
190;399
190;341
190;204
190;209
293;263
293;408
293;298
293;426
294;296
294;305
295;159
297;461
297;405
298;226
130;388
130;445
130;257
299;464
299;470
301;181
301;378
301;385
302;231
302;239
302;258
302;390
303;161
303;189
303;473
303;405
239;172
239;242
239;440
239;346
239;489
304;409
304;471
135;392
135;198
135;440
135;314
135;144
135;485
135;374
135;149
305;136
306;231
307;236
307;266
307;463
307;486
307;429
242;140
242;489
137;220
137;138
137;372
137;244
137;141
137;145
137;252
137;452
137;345
200;433
308;378
308;333
308;356
308;322
309;408
309;436
311;184
311;415
311;493
312;466
313;203
313;330
313;426
313;493
143;205
143;382
143;210
203;148
315;364
315;316
206;192
206;341
206;349
266;326
316;318
317;390
317;426
317;474
317;460
317;323
318;346
209;453
319;132
319;392
320;161
320;480
321;449
321;410
321;357
321;493
322;146
322;229
323;178
323;396
323;390
324;392
111;233
111;249
214;118
214;216
214;408
214;364
214;235
214;433
214;473
214;251
214;441
214;474
325;169
325;192
325;330
325;335
325;342
215;184
215;228
215;264
215;259
215;407
326;113
326;146
326;229
326;392
326;393
326;409
326;475
326;434
326;341
326;417
326;342
326;349
168;332
168;456
168;467
327;140
327;197
327;456
327;347
328;208
328;227
328;371
328;391
328;348
329;138
329;244
329;348
329;382
329;462
329;358
118;265
118;405
330;170
330;250
330;254
330;361
330;478
330;334
331;117
331;364
331;466
331;468
123;179
123;396
123;142
123;485
123;350
332;170
332;181
332;421
332;411
332;385
264;233
264;444
231;245
231;347
333;169
333;198
333;434
334;194
334;247
334;465
235;399
235;240
235;468
235;256
335;225
335;443
336;120
336;447
336;416
337;134
337;174
337;378
337;482
337;420
134;194
134;353
338;267
338;436
338;386
194;243
195;170
195;466
195;385
195;446
195;487
339;169
339;438
340;392
340;393
341;349
342;113
343;226
344;117
344;132
344;398
345;372
346;191
348;154
151;466
352;192
352;361
354;468
355;216
355;227
355;387
155;136
359;387
361;181
361;197
361;391
361;376
187;170
187;189
187;449
187;377
187;424
387;210
387;212
387;410
237;133
237;166
237;367
237;459
237;255
237;376
388;436
388;389
388;445
390;384
390;415
159;131
159;132
159;178
159;433
159;434
159;435
392;149
392;363
392;442
170;115
170;362
170;442
170;180
170;466
170;383
393;119
393;441
393;471
394;211
394;491
394;470
394;430
363;185
363;447
227;193
227;248
227;249
182;378
182;416
182;400
395;189
395;205
395;478
395;483
395;454
395;404
395;487
396;179
396;196
397;179
129;127
129;429
132;180
132;398
132;472
398;220
369;199
369;365
399;472
401;262
401;265
401;365
225;402
225;440
232;122
232;161
247;465
248;462
248;412
403;113
403;220
403;367
404;450
115;463
115;413
408;263
408;406
408;451
408;473
408;457
408;487
220;263
220;372
220;267
220;480
262;362
262;475
262;473
125;427
191;172
191;490
191;205
191;465
409;436
409;454
410;244
410;362
410;493
411;138
411;375
411;415
412;461
413;426
413;474
161;446
161;420
414;228
414;425
415;462
415;419
418;442
366;226
366;490
236;421
236;450
236;486
236;469
236;488
379;367
421;196
421;259
421;428
196;424
422;442
422;424
423;255
425;119
425;427
370;121
370;153
370;166
370;172
370;433
428;217
428;455
141;131
141;429
430;362
430;485
430;452
127;117
127;121
127;426
127;253
381;383
253;463
367;113
367;376
367;407
140;117
140;489
442;217
442;427
442;436
442;437
442;475
378;120
378;174
378;181
378;245
378;475
364;117
185;150
185;449
185;435
454;455
454;476
169;362
169;481
169;375
169;465
459;211
459;360
459;451
459;482
459;488
201;193
201;438
147;374
147;375
257;258
172;113
172;490
172;481
172;207
172;489
172;474
179;447
461;431
461;450
461;490
431;216
431;234
450;486
463;265
145;119
145;452
145;464
145;152
452;202
464;217
166;438
438;120
438;217
250;478
250;254
465;443
466;256
466;446
466;487
436;386
467;479
469;480
469;476
453;150
453;189
453;446
202;117
202;373
207;481
471;217
472;180
138;244
457;117
457;243
181;174
181;193
181;385
181;492
208;265
386;477
406;226
406;473
449;150
449;360
449;483
477;174
477;197
477;217
216;121
216;373
444;113
444;407
444;445
478;113
478;254
178;119
178;131
122;189
122;128
122;432
122;435
122;458
131;119
131;373
432;246
432;435
246;485
121;234
121;238
368;217
368;433
128;234
128;238
434;146
434;493
113;447
113;448
448;360
180;174
180;197
360;482
360;439
360;483
360;484
360;474
189;148
189;150
146;229
133;259
372;374
192;117
483;117
483;383
229;193
229;440
374;485
154;482
243;234
243;458
243;446
482;174
482;488
117;489
148;473
153;371
217;174
217;437
234;252
234;458
174;197
174;245
174;249
385;487
426;193
426;488
426;474
