from;to
217;770
217;1318
699;667
699;752
699;880
699;769
699;393
699;708
699;709
699;325
699;478
699;557
699;1140
752;155
752;722
752;829
752;917
752;990
752;1119
752;1196
752;1197
752;1274
752;1307
752;1319
752;1358
1009;267
1009;251
1009;255
1009;1117
1009;1141
1009;445
1009;352
1117;747
1117;129
1117;703
1252;929
1252;651
1252;363
1252;248
1252;1094
1252;1162
1252;366
1252;708
1252;1168
50;733
50;27
50;54
50;251
50;745
50;935
50;999
50;1094
50;1348
60;542
60;237
60;315
60;589
60;591
60;900
190;667
190;222
190;929
190;651
190;251
190;315
190;214
190;517
190;151
190;1329
190;703
190;708
190;724
190;795
190;1141
190;1258
542;138
542;139
542;588
542;771
542;834
542;1030
542;1266
647;929
647;651
647;1297
647;325
647;366
760;1297
760;28
760;510
760;783
760;917
760;943
760;1190
760;1392
917;651
917;28
917;722
917;588
917;819
917;836
917;1216
917;1224
1025;688
1025;1082
1025;1026
1025;510
1025;416
1119;1018
1119;1297
1119;214
1119;660
1119;255
1119;1224
1119;1133
1119;748
1119;770
1162;1124
1162;771
1162;722
1162;1182
1162;795
1162;1405
1168;834
1168;1360
1168;1248
1168;1329
1168;1147
1375;745
1375;1274
1375;1141
1375;207
1375;365
1375;829
1375;853
1375;1121
1391;999
1391;149
1391;139
1391;869
1391;995
1394;1297
1394;138
1394;1197
317;688
317;1348
317;341
317;607
317;795
507;651
507;506
507;1319
552;1255
552;709
552;1405
637;536
637;745
637;724
795;651
795;678
795;1224
958;929
958;393
958;588
958;815
958;900
958;1121
1019;695
1019;310
1019;619
1019;1329
1064;688
1064;138
1064;151
1064;1026
1064;1121
1064;1133
1064;1356
1279;28
1279;139
1279;607
1279;1076
472;322
472;993
472;1070
472;642
472;690
472;157
472;179
472;361
472;623
472;686
472;803
472;932
472;1068
472;1337
501;99
501;375
501;158
501;236
501;265
501;296
501;743
501;757
501;805
690;375
690;840
690;942
690;824
690;777
690;131
690;564
690;197
690;298
690;555
690;855
723;1400
723;1234
723;555
723;803
723;1058
723;1038
723;1010
723;1288
723;704
737;805
737;711
737;985
737;1038
737;198
737;518
737;1069
737;1150
737;1365
812;102
812;259
812;739
812;1220
824;101
824;159
824;224
824;361
824;546
824;572
824;777
824;1069
824;1130
824;1347
896;118
896;1335
896;838
896;380
896;496
896;654
896;920
896;1146
946;942
946;322
946;1051
946;654
946;758
946;872
964;980
964;296
964;603
1257;296
1257;890
1257;299
1257;855
1257;931
47;43
47;225
47;227
47;500
47;592
47;796
47;1113
112;1390
112;111
112;329
112;437
112;305
112;364
112;916
112;963
135;671
135;755
135;1110
135;334
135;1212
135;134
135;804
135;881
135;1008
206;205
206;1256
206;592
206;498
206;1383
206;473
206;809
206;979
285;1061
285;1086
285;806
285;253
285;1044
285;441
285;1065
285;1320
378;1342
378;1089
378;261
378;421
613;640
613;1078
613;612
671;45
671;563
671;71
671;225
671;305
671;364
671;381
671;410
671;441
671;509
671;1039
671;1265
735;65
735;43
735;228
735;334
735;509
735;731
735;979
735;1338
735;1364
1008;609
1008;796
1008;281
1008;419
1008;1075
1008;207
1008;234
1008;387
1008;967
1008;979
1008;1244
1214;111
1214;85
1214;334
1214;329
1214;1212
1214;508
1214;581
1214;991
1214;1020
1214;1317
536;373
536;537
536;815
536;948
536;1147
536;1258
536;1319
880;324
880;439
880;537
880;681
880;1297
929;476
929;709
929;850
929;948
929;999
929;1141
929;1318
1018;89
1018;316
1018;651
1018;660
1018;770
1018;856
1018;1081
1018;1094
1021;138
1021;352
1021;373
1021;416
1021;427
1021;499
1021;565
1021;1076
1021;1190
1124;251
1124;416
1124;593
1124;815
1124;1182
1124;1190
1358;40
1358;733
1358;155
1358;316
1358;708
1358;724
1358;770
1358;1082
1358;1182
1358;1247
1358;1248
54;688
54;819
54;1066
54;1274
267;129
267;499
267;660
267;695
267;1081
267;1082
267;1258
651;416
651;589
651;591
651;772
651;850
651;918
667;214
667;325
667;426
667;559
667;607
667;653
667;829
688;248
688;352
688;506
688;1076
1297;251
1297;255
1297;719
1297;724
1297;1348
1297;1360
1354;324
1354;655
1354;722
1354;846
1354;914
1354;1076
1354;1224
1360;747
1360;1036
1360;1224
1360;1371
565;815
565;1082
565;149
565;150
565;1036
565;1067
565;1318
565;1366
695;708
695;836
900;251
900;150
900;517
900;901
900;923
900;943
900;1036
373;27
373;351
373;363
373;557
373;1076
373;1182
373;1274
559;1392
559;745
559;1274
559;316
559;724
559;703
559;1121
559;1197
559;352
559;1190
1121;747
1121;248
1121;707
1121;678
1121;1066
1121;589
1121;857
1121;427
1121;499
34;21
34;89
34;248
34;393
34;707
34;722
34;1081
34;1348
337;1182
337;352
445;393
445;707
445;1081
445;315
445;209
445;655
557;769
557;935
557;1248
557;1067
557;655
708;556
708;1094
708;316
708;593
815;834
815;28
815;440
815;588
815;745
815;857
1373;771
1373;722
1373;589
1373;324
1373;255
1373;1247
1373;724
1373;836
1373;948
155;745
155;935
155;589
155;139
155;1224
155;607
155;901
155;1067
214;138
214;747
214;251
214;237
214;150
214;366
214;918
248;834
248;771
248;999
248;556
393;130
393;531
393;678
393;1076
393;1255
393;1366
612;698
612;754
612;924
612;590
612;320
612;381
612;1065
612;415
706;117
706;515
706;1326
706;696
706;35
706;97
706;714
706;783
706;1233
706;1281
706;1404
850;1066
850;882
850;703
850;748
857;707
857;678
857;251
857;1066
857;918
857;209
857;829
857;1318
427;1082
427;1055
427;426
427;619
427;719
427;1030
427;655
427;476
427;1307
427;907
655;733
655;1392
655;316
655;331
655;1247
655;907
770;660
770;1319
770;1140
537;1196
537;1081
537;918
537;1247
537;719
588;678
588;606
588;990
588;1224
588;1140
733;138
733;310
733;1081
733;1392
829;531
829;1258
829;1197
829;869
829;907
1190;722
1190;999
1190;678
1190;1266
1190;748
1274;1094
1274;139
1274;416
40;477
40;556
40;678
40;1082
40;1182
834;476
834;748
834;1255
477;1067
477;363
477;769
477;440
477;478
477;510
477;1147
477;1318
510;1405
771;807
771;27
771;476
771;790
771;1356
804;963
804;951
804;781
804;788
804;1073
804;1093
804;1320
856;1348
856;1133
856;703
856;325
1196;1157
1196;28
1196;130
1196;237
1196;836
1196;907
1196;943
1196;1030
1196;1076
1196;1255
28;27
28;138
28;363
28;722
28;769
28;999
28;1216
28;1392
251;355
251;619
251;1148
745;1067
745;139
745;819
745;1084
745;1141
745;1319
836;366
836;869
869;589
869;1248
869;1329
869;325
869;790
1036;846
1036;237
1036;591
1036;366
1036;150
1036;1147
1255;1348
1255;316
1255;129
1255;1140
1255;1248
1255;1318
129;846
129;130
129;141
129;990
324;363
324;89
324;315
324;325
324;476
324;1366
722;352
722;476
722;593
722;790
722;1133
748;747
748;1081
748;1030
748;1147
805;818
805;718
805;380
805;1184
805;157
805;405
805;518
805;622
805;700
805;704
805;861
805;985
805;1038
805;1188
805;1288
805;1289
805;1313
1076;506
1076;1216
1076;478
27;138
27;506
27;747
27;846
209;255
209;660
209;1319
999;139
999;707
310;309
310;769
310;1319
439;593
439;440
439;499
747;1067
747;255
747;556
747;907
240;463
240;839
240;615
366;678
366;1307
366;769
517;846
517;1216
517;918
660;1197
660;499
660;593
660;1247
1066;315
139;138
363;476
363;352
1397;681
1397;1351
1397;1335
1397;1221
1397;1308
1397;1070
1397;757
1397;211
1397;566
288;426
288;707
288;948
288;316
316;1318
316;89
316;593
316;853
1248;943
1248;593
1248;149
1392;1081
1392;351
1392;1133
1197;255
1197;1266
1197;1084
1197;1141
1197;907
1247;255
1247;678
1247;440
1247;150
1247;1026
943;846
943;589
943;591
943;331
943;1307
619;648
619;151
1133;1067
1133;499
1133;151
1133;365
1133;1405
1318;325
1318;1146
1318;1356
1329;1319
1329;237
1329;150
1329;1039
719;325
719;990
719;151
719;365
1182;506
1182;811
1182;150
1182;352
1182;1258
1182;1266
138;1082
138;171
138;1224
531;1082
531;440
531;506
531;130
531;1356
1307;440
1307;709
1307;499
1405;351
1405;790
478;1082
478;506
478;1319
478;790
854;948
854;853
556;846
556;907
365;325
707;744
707;351
707;703
707;790
707;901
707;1140
607;440
607;476
769;1067
709;237
709;499
325;1067
325;1319
1140;506
990;426
990;1084
1319;1115
1319;703
255;122
255;351
255;724
1141;426
1141;846
1141;1094
1141;790
352;1082
1094;1258
1094;846
1094;1216
1094;331
935;1081
935;1147
935;151
935;591
935;901
1348;426
1348;1081
1348;476
1348;1366
237;1026
589;1147
589;790
591;1030
591;901
222;646
222;10
222;88
222;164
222;223
222;250
222;276
222;345
222;433
222;471
222;538
222;568
222;1192
222;1284
222;1369
222;1393
151;724
151;149
1258;1026
1266;416
783;1311
783;1142
783;194
783;229
783;567
819;1147
819;1356
1216;1147
1216;1250
1224;918
1082;790
1082;853
1082;918
1026;476
1026;499
1026;790
1026;1078
1026;1084
1147;1077
1147;918
207;358
207;1338
207;1075
207;883
207;609
207;796
207;300
207;889
207;268
853;331
149;99
149;593
149;110
149;150
995;1178
995;762
995;870
995;323
995;832
995;705
995;1381
341;415
341;916
341;44
341;205
341;227
341;282
341;731
341;924
341;944
341;979
341;994
322;102
322;1005
322;1038
322;579
322;1004
322;1374
993;178
993;236
993;516
993;1024
993;739
993;1012
993;199
993;113
993;686
1070;118
1070;606
1070;157
1070;377
1070;1010
1070;1071
1070;1402
642;156
642;1101
642;578
642;131
642;903
642;235
642;777
642;405
642;622
642;496
642;628
642;952
642;1278
157;653
157;156
157;525
157;717
157;1367
157;224
157;1396
157;572
157;516
157;553
157;384
157;996
179;1101
179;178
179;444
179;773
179;903
179;930
179;236
179;362
179;711
179;495
179;757
179;1024
361;525
361;1234
361;360
361;396
361;1123
623;754
623;296
623;920
623;236
623;201
623;1146
623;686
623;668
623;1242
686;910
686;524
686;1313
686;492
686;199
686;1308
686;259
803;545
803;578
803;942
803;224
803;1242
803;159
803;697
803;852
803;985
803;1004
803;1402
932;545
932;903
932;711
932;814
932;985
932;198
932;202
932;1288
932;1347
932;1402
1068;343
1068;405
1068;1237
1068;159
1068;860
1068;1150
1337;404
1337;444
1337;923
1337;711
1337;952
99;1125
99;32
99;523
99;108
99;345
99;504
99;1134
99;1332
99;1372
375;681
375;123
375;67
375;224
375;231
375;392
375;621
375;638
375;1328
375;1396
375;1400
158;1173
158;178
158;68
158;201
158;296
158;492
158;546
158;555
158;654
158;1260
236;1384
236;156
236;831
236;890
236;1051
236;717
236;840
236;1234
236;524
236;211
236;1010
265;181
265;113
265;197
265;579
265;860
265;985
296;156
296;123
296;923
296;362
296;546
296;606
296;113
296;196
296;757
296;1145
743;404
743;444
743;1359
743;516
743;758
743;1010
757;923
757;1221
757;1359
757;838
757;1184
757;852
757;952
840;68
840;211
840;299
840;622
840;814
840;841
942;961
942;681
942;68
942;524
942;739
942;1090
942;1092
942;1146
942;1237
942;1365
777;102
777;718
777;818
777;1367
777;114
777;199
777;758
777;852
777;1130
131;1101
131;118
131;110
131;148
131;360
131;380
131;392
131;444
131;524
131;1184
564;855
564;1237
564;1010
564;113
564;629
564;260
197;910
197;578
197;396
197;1072
197;814
197;1146
197;196
197;1322
197;1278
298;681
298;553
298;524
298;299
298;1237
298;1010
298;872
555;1012
855;831
855;553
855;1322
855;1151
1400;681
1400;67
1400;180
1400;231
1400;362
1400;572
1400;606
1400;931
1400;1005
1400;1038
1400;1211
1400;1260
1234;404
1234;123
1234;773
1234;524
1234;201
1234;211
1234;622
1234;1012
1234;872
1234;566
1234;861
1058;1384
1058;1396
1058;178
1058;196
1058;202
1058;277
1058;617
1058;700
1058;1146
1058;1289
1058;1365
1038;681
1038;1384
1038;1359
1038;181
1038;1024
1038;985
1038;622
1010;653
1010;1240
1010;235
1010;1188
1010;299
1010;841
1010;1092
1010;1363
1010;1071
1288;1101
1288;923
1288;1221
1288;1359
1288;736
1288;405
1288;1092
1288;1237
1288;496
1288;861
1288;1402
1288;566
704;681
704;1374
704;617
711;670
711;831
711;818
711;1396
711;485
711;492
711;654
711;259
985;1351
985;578
985;180
985;1151
198;553
198;1057
198;1299
198;1227
198;196
518;1384
518;333
518;1101
518;621
518;516
518;1347
518;1363
1069;923
1069;629
1069;1016
1069;1123
1069;566
1150;923
1150;231
1150;638
1150;1328
1150;492
1150;739
1150;872
1150;1308
1150;202
1365;1369
1365;392
1365;739
1365;996
1365;496
102;101
102;333
102;606
102;716
102;838
102;1308
102;1396
259;621
259;996
259;384
259;260
739;653
739;545
739;1367
739;1328
739;622
739;814
739;1344
739;1012
739;297
1220;653
1220;1219
1220;903
1220;1057
1220;159
1220;360
101;333
101;404
101;545
101;718
101;1351
159;578
159;1005
159;606
159;314
159;758
159;1308
159;114
159;858
224;1219
224;1335
224;1221
224;124
224;360
224;1012
224;1092
224;1123
224;1402
546;818
546;231
546;638
546;553
546;362
546;211
546;377
572;578
572;110
572;930
572;392
572;1188
1130;1072
1130;1146
1130;858
1130;1374
1130;617
1347;653
1347;1359
1347;638
1347;1396
1347;920
1347;1005
1347;201
1347;622
1347;697
1347;838
1347;1322
1347;860
118;51
118;123
118;148
118;178
118;380
118;444
118;773
118;831
118;890
118;934
118;1051
1335;545
1335;67
1335;392
1335;516
1335;1057
1335;1299
1335;1328
838;545
838;156
838;380
838;1221
838;1240
838;524
838;1057
838;260
838;1016
838;1227
380;485
380;114
380;210
380;524
380;1016
380;1024
380;1159
380;1211
496;923
496;1221
496;495
496;758
496;1237
496;629
496;1289
496;952
654;404
654;492
654;945
920;148
920;717
920;1359
920;1188
920;628
920;1123
1146;1384
1146;444
1146;1313
1146;1071
1051;404
1051;148
1051;516
1051;1004
758;718
758;178
758;930
758;621
758;1374
872;835
872;681
872;628
980;970
980;100
980;1181
980;594
980;1270
980;22
980;75
980;354
603;604
603;1005
603;492
603;210
603;1090
603;297
890;718
890;553
890;858
890;923
890;201
890;260
890;604
890;628
890;1278
299;578
299;1367
299;1092
931;930
931;1090
931;1151
43;111
43;65
43;44
43;128
43;185
43;205
43;650
43;698
43;778
43;1063
225;889
225;1256
225;253
225;397
225;429
225;881
225;944
225;1158
225;1309
227;408
227;682
227;1139
227;59
227;228
227;778
227;1063
227;234
227;581
227;881
227;1023
500;1267
500;228
500;281
500;343
500;369
500;610
500;751
500;881
500;1078
592;609
592;1195
592;1061
592;281
592;321
592;421
592;544
592;590
592;967
796;609
796;364
796;778
796;220
796;234
796;944
796;1065
796;1154
796;1180
796;1383
1113;473
1113;1323
1113;1256
1113;234
1113;438
1113;581
1113;809
1113;1111
1390;56
1390;111
1390;358
1390;1110
1390;1280
1390;1338
111;268
111;281
111;976
111;1037
329;358
329;58
329;754
329;185
329;1053
329;334
329;330
329;508
329;731
437;889
437;252
437;85
437;532
437;343
437;787
437;1039
437;1158
305;543
305;415
305;963
305;755
305;342
305;787
305;1154
305;1401
305;967
305;1023
364;1075
364;1089
364;693
364;807
364;1160
364;924
364;674
364;976
364;684
364;912
364;1283
916;358
916;1075
916;1195
916;807
916;574
916;234
916;547
916;656
916;967
916;1034
916;1283
963;1110
963;1063
963;281
963;1395
963;656
963;809
963;320
963;321
963;784
963;1039
963;1283
755;473
755;408
755;45
755;1061
755;1086
755;1244
755;334
755;656
755;397
755;447
755;729
755;784
755;1294
1110;45
1110;334
1110;387
1110;415
1110;498
1110;1044
1110;1111
1110;1280
1110;1338
1110;1383
334;56
334;473
334;574
334;508
334;787
334;944
334;1007
334;1065
1212;65
1212;754
1212;446
1212;1139
1212;462
1212;587
1212;731
1212;976
1212;1044
1212;1283
134;682
134;951
134;1139
134;205
134;563
134;505
134;136
134;253
134;820
134;975
134;1158
881;693
881;1267
881;1323
881;818
881;320
881;912
881;1073
205;1371
205;1161
205;57
205;781
205;1044
205;1053
205;1111
205;1180
1256;1035
1256;1229
1256;772
1256;45
1256;1180
1256;253
1256;462
1256;587
1256;784
1256;1034
498;56
498;609
498;415
498;772
498;951
498;976
498;1139
498;505
498;581
498;85
498;243
498;321
498;438
498;784
1383;1020
1383;71
1383;58
1383;1035
1383;1161
1383;185
1383;780
1383;847
1383;1023
473;65
473;128
473;1139
473;195
473;1294
473;1078
473;342
473;772
473;781
809;1338
809;889
809;951
809;778
809;397
809;261
809;788
809;867
809;991
809;1034
809;1324
979;785
979;976
979;220
979;1023
979;234
979;912
979;1062
979;1065
1061;358
1061;58
1061;785
1061;44
1061;72
1061;442
1061;640
1061;788
1061;1115
1086;889
1086;1161
1086;44
1086;234
1086;342
1086;409
1086;508
1086;509
1086;581
1086;806
806;408
806;415
806;59
806;1267
806;1063
806;369
806;780
806;924
806;991
806;1154
253;254
253;1089
253;951
253;581
253;1039
253;975
253;547
253;725
253;967
253;1023
1044;281
1044;1364
1044;684
1044;1244
1044;1295
441;442
441;784
441;1073
1065;1111
1065;1244
1065;446
1065;640
1065;1294
1065;282
1065;1034
1320;1338
1320;563
1320;656
1320;788
1320;810
1342;1338
1342;1267
1342;128
1342;446
1342;1053
1342;342
1342;343
1342;462
1342;787
1342;967
1342;1023
1089;754
1089;195
1089;243
1089;369
1089;1078
1089;1401
1089;268
1089;261
1089;282
1089;509
1089;784
1089;991
1089;1093
261;1075
261;408
261;1323
261;220
261;781
261;1180
261;1244
261;438
261;1073
421;698
421;1053
421;1294
640;56
640;574
640;57
640;252
640;85
640;429
640;438
640;547
640;751
640;1078
1078;1338
1078;1020
1078;1161
1078;59
1078;731
1078;1007
1078;587
45;609
45;1139
45;44
45;1063
45;85
45;446
45;924
45;1053
563;1035
563;44
563;136
563;234
563;300
563;924
563;1244
71;56
71;65
71;57
71;72
71;438
381;574
381;1267
381;778
381;85
381;446
381;243
381;410
381;462
381;1023
410;574
410;951
410;281
410;936
410;342
410;1158
410;784
410;547
410;991
509;1075
509;1020
509;1371
509;698
509;883
509;1053
509;1364
509;674
509;508
509;944
509;656
509;847
1039;574
1039;785
1039;195
1039;610
1265;693
1265;1195
1265;1161
1265;1053
1265;780
1265;1295
1265;429
1265;991
65;543
65;609
65;693
65;889
65;1195
228;1280
228;574
228;272
228;772
228;252
228;369
228;438
228;610
228;751
228;784
228;1093
731;574
731;1161
731;1160
731;1294
731;1317
731;532
731;544
1338;1362
1338;698
1338;353
1338;1401
1338;729
1338;936
1364;56
1364;58
1364;1161
1364;1160
1364;674
1364;847
1364;1154
609;1020
609;698
609;57
609;243
609;508
609;610
609;867
609;1062
281;243
281;300
281;72
281;282
281;1037
419;1053
419;252
419;369
419;820
419;72
419;243
419;1317
1075;1100
1075;72
1075;438
1075;532
1075;581
1075;921
1075;994
1075;1158
1075;1368
234;1063
234;369
234;1062
387;195
387;1395
387;1062
967;936
967;547
1244;1280
1244;543
1244;693
1244;650
1244;321
85;1264
85;1111
85;587
508;220
508;820
508;912
508;921
508;1154
581;1139
581;698
581;1294
581;532
581;847
991;889
991;505
991;442
991;867
1020;358
1020;936
1020;729
1020;912
1020;810
1317;415
1317;136
1317;300
1317;442
1317;1062
1317;729
1317;848
948;1067
948;930
681;641
681;1322
681;1344
681;861
1081;754
1081;1366
772;185
772;1401
918;150
426;846
426;150
426;790
653;566
653;617
653;1012
914;474
914;245
914;821
914;1131
914;80
914;275
914;652
914;925
914;326
914;105
914;286
914;372
914;955
1371;754
1371;397
1371;268
150;1084
1067;941
1067;351
1067;1170
901;930
923;1384
923;773
923;1367
923;606
923;231
923;114
923;524
923;629
923;1123
923;1242
21;639
21;431
21;127
21;20
21;652
21;38
21;241
21;594
21;663
21;1108
21;1181
440;459
130;331
698;252
698;330
698;369
698;820
698;936
698;1305
754;543
754;1161
754;44
754;1283
924;56
924;693
924;889
924;785
924;1161
924;1062
590;778
590;57
590;220
590;252
590;532
590;674
320;415
320;951
320;369
320;72
320;342
320;1158
320;321
320;684
415;807
415;397
415;1180
117;10
117;417
117;801
117;833
117;892
117;1091
117;1175
117;1332
515;10
515;66
515;142
515;171
515;291
515;833
515;859
515;1187
1326;12
1326;36
1326;173
1326;1091
1326;76
1326;960
1326;1054
1326;1219
1326;1281
696;1403
696;284
696;1163
696;33
696;842
696;176
696;833
35;36
35;833
35;1175
35;434
35;811
35;794
35;1177
97;63
97;1112
97;1129
97;874
97;191
97;1333
714;902
714;284
714;144
714;232
714;1135
714;670
714;141
714;192
714;950
1233;570
1233;1311
1233;250
1233;37
1233;794
1233;960
1233;49
1233;471
1233;541
1233;582
1233;906
1233;1129
1233;1245
1233;1385
1281;232
1281;173
1281;1050
1281;171
1281;238
1281;582
1281;874
1281;908
1281;1261
1404;842
1404;88
1404;523
1404;549
1404;292
1404;1333
1404;1341
882;284
882;291
882;1393
882;670
882;176
882;582
882;355
1055;167
1055;730
1055;928
1055;1165
1055;70
1055;756
1055;216
1055;428
1055;899
331;232
606;396
606;377
606;858
2;3
2;55
2;116
2;312
2;389
2;482
2;601
2;713
2;972
2;1014
2;1029
2;1171
2;1178
3;73
3;406
3;561
3;713
3;762
3;837
3;968
3;1194
3;1330
55;56
55;242
55;270
55;502
55;677
55;837
55;888
55;987
55;1031
55;1157
116;84
116;132
116;143
116;239
116;953
116;1230
116;1388
312;273
312;313
312;376
312;389
312;1357
389;81
389;424
389;620
389;870
389;877
482;233
482;242
482;335
482;641
482;713
482;759
482;877
482;1171
482;1174
601;93
601;318
601;481
601;648
601;830
601;1031
713;254
713;511
713;527
713;738
713;1029
713;1045
713;1153
713;1249
972;256
972;294
972;425
972;534
972;620
972;740
972;888
972;1087
972;1164
972;1346
1014;294
1014;584
1014;597
1014;732
1014;1109
1014;1171
1014;1204
1014;1230
1014;1273
1029;133
1029;627
1029;630
1029;648
1029;759
1029;792
1029;802
1029;843
1029;987
1029;1153
1029;1193
1029;1357
1171;283
1171;294
1171;379
1171;414
1171;455
1171;677
1171;885
1171;919
1171;927
1171;1015
1171;1243
1178;74
1178;242
1178;534
1178;561
1178;866
1178;937
73;74
73;86
73;391
73;835
73;843
73;866
73;871
73;1015
73;1388
73;1406
406;39
406;163
406;212
406;213
406;278
406;306
406;738
406;927
406;998
406;1031
406;1045
406;1153
561;379
561;987
561;998
762;92
762;133
762;425
762;672
762;813
762;828
762;886
762;970
762;1087
762;1157
837;239
837;271
837;630
837;669
837;749
837;905
837;1045
968;92
968;145
968;313
968;862
968;877
968;1118
968;1325
968;1331
1194;92
1194;203
1194;481
1194;710
1194;738
1194;816
1194;832
1194;866
1194;870
1194;1204
1194;1325
1330;318
1330;374
1330;502
1330;511
1330;534
1330;648
1330;669
1330;712
1330;764
1330;830
1330;886
1330;909
1330;1015
1330;1205
56;650
56;57
56;195
56;397
56;543
56;1007
242;636
242;83
242;163
242;249
242;318
242;383
242;533
242;1157
242;1286
242;1407
270;283
270;82
270;271
270;871
270;1226
270;1334
502;39
502;239
502;274
502;599
502;727
502;740
502;749
502;1174
502;1231
677;641
677;273
677;313
677;318
677;335
677;455
677;597
677;648
677;816
677;1049
677;1109
677;1156
888;1346
888;212
888;239
888;306
888;376
888;630
888;912
888;1193
987;249
987;278
987;309
987;511
987;648
987;965
987;1031
987;1249
987;1357
1031;84
1031;424
1031;481
1031;813
1031;835
1031;1153
1157;204
1157;293
1157;511
1157;526
1157;877
1157;1015
1157;1226
1157;1243
84;534
84;391
84;1388
84;83
84;886
84;926
84;1028
84;1087
132;1346
132;86
132;749
132;133
132;147
132;383
132;491
132;598
132;832
132;992
132;1049
143;954
143;845
143;309
143;894
143;1013
143;1225
239;641
239;1109
239;414
239;494
239;862
239;1174
953;1109
953;1407
953;905
953;254
953;802
953;937
953;1153
1230;641
1230;511
1230;425
1388;86
1388;140
1388;584
1388;627
1388;672
1388;870
1388;905
1388;1286
273;283
273;1346
273;835
273;309
273;1407
273;680
273;669
273;1174
273;274
273;278
313;1262
313;1015
313;1406
313;526
313;909
313;630
313;414
313;830
376;599
376;511
376;891
376;585
376;727
376;451
376;1166
376;913
1357;636
1357;866
1357;1406
1357;998
1357;530
1357;1099
1357;424
1357;913
81;636
81;82
81;140
81;335
81;891
81;1109
81;1286
424;1271
424;764
424;585
424;481
424;937
620;965
620;710
620;648
620;1049
620;1176
620;257
620;475
620;481
620;705
620;885
870;374
870;710
870;774
877;832
877;425
877;475
233;323
233;813
233;256
233;83
233;93
233;204
233;491
233;597
233;672
233;1001
233;1193
233;1243
335;369
335;258
335;672
335;740
335;1099
335;1109
335;1334
641;38
641;319
641;511
641;527
641;864
641;909
641;965
641;1204
759;86
759;680
759;294
759;420
759;533
759;584
759;627
759;802
759;816
759;982
759;1045
759;1193
1174;391
1174;905
1174;420
1174;530
1174;258
1174;422
1174;727
1174;1231
93;864
93;92
93;710
93;1045
318;1298
318;534
318;1346
318;965
318;359
318;455
318;246
318;204
318;319
318;475
318;982
481;732
481;1262
481;534
481;471
481;998
481;886
481;764
481;455
481;1204
481;449
481;761
481;271
648;104
648;905
648;254
648;649
648;927
830;374
830;1205
830;1407
830;1087
830;1098
830;1193
830;1379
254;1406
254;832
254;927
254;455
254;1226
254;451
254;1156
511;1298
511;74
511;475
511;813
511;1193
527;1298
527;74
527;871
527;258
527;530
527;585
527;630
527;740
527;1205
738;455
738;1155
738;258
738;584
738;937
