from;to
1063;1041
1063;1371
1223;40
1223;288
1223;295
1223;705
1223;1124
1223;1531
1533;308
1533;762
1533;1265
1533;1769
1533;1779
1625;295
1625;407
1625;585
1625;687
1625;725
1625;960
1625;1097
1625;1628
62;638
62;732
62;880
62;1383
62;1390
62;1512
62;1732
714;87
714;197
714;198
714;740
714;772
714;999
714;1076
714;1305
714;1619
868;263
868;295
868;429
868;562
868;736
868;795
868;852
868;903
868;1068
943;76
943;197
943;407
943;856
943;901
943;1101
943;1382
943;1732
943;1783
1076;338
1076;635
1076;961
1076;1050
1076;1496
1076;1604
1769;41
1769;222
1769;563
1769;639
1769;1095
1769;1431
1769;1604
1769;1628
1769;1732
10;11
10;373
10;975
10;1179
10;1218
10;1523
11;12
11;153
11;249
11;652
11;699
11;1084
11;1091
11;1244
11;1376
11;1503
11;1648
11;1770
11;1805
373;56
373;119
373;128
373;321
373;374
373;432
373;524
373;748
373;1037
373;1132
373;1141
373;1159
373;1419
373;1540
975;92
975;524
975;596
975;645
975;756
975;1118
975;1224
975;1380
1179;337
1179;449
1179;483
1179;872
1179;1014
1179;1145
1179;1337
1179;1375
1218;140
1218;230
1218;294
1218;625
1218;626
1218;627
1218;645
1218;748
1218;757
1218;782
1218;932
1218;1075
1218;1141
1218;1414
1218;1751
1523;326
1523;627
1523;771
1523;822
1523;1065
1523;1380
1523;1414
1523;1448
1523;1535
12;258
12;850
12;1229
12;1328
12;1508
12;1632
153;21
153;93
153;230
153;483
153;726
153;916
153;1540
153;1617
153;1751
249;55
249;129
249;181
249;449
249;645
249;822
249;845
249;1005
249;1251
249;1362
249;1751
652;27
652;182
652;259
652;699
652;932
652;953
652;1639
652;1655
699;129
699;297
699;615
699;798
699;933
699;979
699;1141
699;1462
699;1624
699;1639
1084;326
1084;328
1084;374
1084;565
1084;678
1084;920
1084;973
1084;1037
1084;1380
1084;1387
1084;1562
1084;1584
1084;1770
1091;27
1091;34
1091;294
1091;625
1091;1067
1091;1073
1091;1075
1091;1118
1091;1169
1091;1393
1091;1422
1091;1639
1091;1669
1091;1706
1244;140
1244;163
1244;432
1244;478
1244;733
1244;790
1244;1118
1244;1132
1244;1372
1244;1535
1244;1728
1376;119
1376;219
1376;565
1376;1372
1376;1617
1376;1770
1376;1806
1503;57
1503;493
1503;1147
1503;1358
1503;1362
1503;1379
1503;1387
1503;1462
1648;72
1648;178
1648;220
1648;596
1648;787
1648;845
1648;908
1648;973
1648;1290
1770;525
1770;944
1770;1003
1770;1147
1770;1159
1770;1302
1770;1372
1770;1417
1770;1462
1770;1519
1805;16
1805;39
1805;299
1805;827
1805;841
1805;860
1805;861
1805;898
1805;1441
258;179
258;485
258;605
258;653
258;889
258;1246
258;1511
850;17
850;32
850;36
850;141
850;431
850;496
850;512
850;547
850;1158
850;1517
1229;608
1229;649
1229;779
1229;1019
1229;1060
1229;1115
1229;1172
1229;1215
1229;1233
1229;1240
1229;1418
1229;1451
1229;1559
1229;1632
1229;1710
1328;103
1328;447
1328;571
1328;572
1328;600
1328;1242
1328;1511
1328;1517
1328;1520
1508;17
1508;28
1508;600
1508;866
1508;1451
1508;1614
1632;1209
1632;1517
13;14
13;47
13;88
13;149
13;299
13;378
13;694
13;749
13;1034
13;1435
13;1441
13;1667
14;166
14;309
14;682
14;749
14;768
14;841
14;893
14;990
14;1421
14;1471
47;48
47;404
47;1083
47;1199
47;1443
47;1541
47;1680
47;1813
88;89
88;90
88;91
88;207
88;1435
88;1677
149;510
149;783
149;846
149;954
149;1048
149;1262
299;320
299;340
299;957
299;1441
299;1492
299;1659
299;1719
378;120
378;266
378;390
378;898
378;923
378;1126
694;16
694;242
694;709
694;1541
749;52
749;95
749;120
749;121
749;246
749;320
749;1110
749;1128
749;1294
749;1426
749;1536
749;1574
1034;320
1034;650
1034;1110
1034;1421
1034;1492
1034;1709
1435;15
1435;246
1435;368
1435;390
1435;610
1435;688
1435;871
1435;1668
1441;74
1441;137
1441;231
1441;241
1441;310
1441;650
1441;723
1441;871
1441;990
1441;1191
1441;1320
1441;1332
1441;1447
1667;39
1667;233
1667;576
1667;713
1667;1644
1667;1709
166;552
166;913
166;1035
166;1072
166;1137
166;1396
166;1502
166;1701
309;121
309;231
309;263
309;310
309;340
309;368
309;454
309;576
309;629
309;708
309;746
309;841
309;1527
309;1641
309;1752
309;1785
682;95
682;202
682;239
682;386
682;913
682;1072
682;1100
682;1521
768;265
768;329
768;624
768;722
768;957
768;1345
768;1527
841;48
841;90
841;245
841;722
841;723
841;893
841;955
841;1202
841;1677
893;89
893;201
893;610
893;890
893;1345
893;1443
893;1600
893;1665
990;48
990;49
990;386
990;518
990;1269
990;1456
990;1471
990;1600
990;1739
1421;91
1421;688
1421;702
1421;709
1421;1238
1421;1459
1421;1470
1421;1644
1471;765
1471;867
1471;1192
1471;1269
1471;1320
1471;1426
1471;1527
1471;1536
15;16
15;231
15;285
15;650
15;722
15;957
15;1100
15;1116
15;1266
15;1269
15;1294
16;624
16;1492
16;1694
16;1695
231;207
231;1128
231;1152
231;1396
231;1678
285;286
285;505
285;890
285;1186
285;1263
285;1317
285;1334
285;1392
285;1753
285;1772
285;1795
285;1796
650;120
650;329
650;390
650;602
650;702
650;709
650;1137
650;1152
650;1396
650;1500
650;1524
650;1663
722;37
722;329
722;723
722;1131
722;1332
722;1665
722;1705
722;1807
957;121
957;241
957;914
957;1543
957;1668
957;1775
1100;91
1100;535
1100;737
1100;1012
1100;1777
1116;37
1116;135
1116;245
1116;267
1116;712
1116;1253
1116;1638
1116;1678
1116;1702
1116;1741
1266;89
1266;310
1266;518
1266;906
1266;1012
1266;1035
1266;1083
1266;1228
1266;1536
1266;1649
1266;1654
1269;266
1269;317
1269;702
1269;750
1269;1128
1269;1202
1269;1396
1269;1536
1269;1702
1294;404
1294;578
1294;621
1294;712
1294;867
1294;1128
1294;1150
1294;1492
1294;1502
1294;1649
1294;1702
624;59
624;90
624;154
624;239
624;267
624;658
624;860
624;1035
624;1046
624;1150
624;1152
624;1665
1492;91
1492;202
1492;712
1492;898
1492;1214
1492;1332
1492;1543
1492;1594
1492;1649
1694;52
1694;104
1694;241
1694;913
1694;1214
1694;1339
1694;1396
1694;1555
1694;1638
1695;17
1695;457
1695;1033
1695;1139
1695;1323
1695;1614
17;18
17;608
17;647
17;969
17;1452
17;1499
17;1514
18;27
18;33
18;64
18;77
18;92
18;119
18;178
18;756
18;916
18;1005
18;1014
18;1168
18;1751
608;385
608;586
608;595
608;1764
608;1777
647;35
647;152
647;572
647;1058
647;1402
647;1412
969;131
969;141
969;380
969;1403
969;1797
1452;332
1452;336
1452;385
1452;496
1452;512
1452;680
1452;780
1452;1033
1452;1090
1452;1341
1452;1408
1452;1764
1499;186
1499;571
1499;780
1499;994
1499;1122
1499;1139
1499;1326
1499;1546
1499;1614
1514;70
1514;1211
1514;1242
1514;1323
27;119
27;483
27;565
27;596
27;1065
27;1168
27;1584
33;34
33;163
33;259
33;613
33;645
33;769
33;786
33;979
33;1036
33;1059
33;1169
33;1248
33;1561
33;1562
33;1585
33;1730
33;1799
64;773
64;1065
64;1067
64;1075
64;1147
64;1160
64;1178
64;1374
64;1562
64;1624
77;34
77;58
77;178
77;316
77;528
77;615
77;790
77;1669
77;1698
92;93
92;140
92;805
92;845
92;1141
92;1375
119;147
119;199
119;225
119;726
119;733
119;748
119;782
119;798
119;1036
119;1064
119;1132
119;1540
178;199
178;316
178;580
178;726
178;835
178;891
178;1375
178;1380
178;1715
756;34
756;615
756;757
756;1302
756;1365
756;1368
756;1380
756;1509
756;1577
756;1728
916;181
916;225
916;230
916;297
916;432
916;565
916;786
916;822
916;1003
916;1767
1005;219
1005;296
1005;450
1005;493
1005;616
1005;625
1005;986
1005;1174
1005;1358
1005;1561
1014;337
1014;432
1014;524
1014;580
1014;613
1014;798
1014;845
1014;1337
1014;1751
1168;1445
1168;1472
1168;1730
1168;1806
1751;44
1751;56
1751;316
1751;450
1751;740
1751;769
1751;798
1751;891
1751;984
1751;1059
1751;1147
1751;1337
1751;1562
704;497
704;705
704;830
704;1050
704;1200
704;1476
704;1609
704;1684
762;41
762;724
762;1195
967;222
967;903
967;929
967;1068
967;1163
967;1254
967;1434
967;1531
967;1532
967;1628
967;1671
967;1684
967;1732
1124;428
1124;585
1124;705
1124;883
1124;903
1124;1660
1177;263
1177;635
1177;842
1177;917
1177;1092
1177;1200
1177;1212
1177;1265
1177;1467
1177;1599
1177;1683
1288;122
1288;417
1288;849
1288;862
1288;998
1288;1097
1288;1382
1288;1399
1288;1434
1292;197
1292;467
1292;497
1292;551
1292;563
1292;664
1292;742
1292;1371
1292;1525
1440;341
1440;551
1440;778
1440;1050
1440;1491
1440;1512
1440;1525
1732;222
1732;417
1732;915
1732;931
1732;998
1732;1383
1732;1512
1732;1592
1732;1596
20;21
20;22
20;46
20;155
20;382
20;971
20;976
20;1282
20;1494
21;748
21;1118
21;1178
21;1342
21;1561
21;1669
22;94
22;526
22;570
22;687
22;901
22;1043
22;1149
22;1335
22;1442
22;1784
46;508
46;554
46;801
46;1381
46;1563
46;1643
46;1790
155;209
155;539
155;567
155;710
155;727
155;947
155;1793
382;171
382;306
382;383
382;567
382;744
971;1210
971;1232
971;1280
971;1348
971;1587
976;192
976;901
976;902
976;962
976;1388
976;1750
1282;29
1282;350
1282;465
1282;577
1282;801
1282;840
1282;901
1282;907
1282;1053
1494;134
1494;619
1494;744
1494;968
1494;1518
748;164
748;182
748;615
748;769
748;1028
748;1067
748;1261
748;1302
748;1617
748;1669
748;1781
1118;71
1118;305
1118;920
1118;1291
1118;1379
1178;726
1178;835
1178;845
1178;1414
1178;1562
1178;1715
1342;232
1342;920
1342;1132
1342;1509
1342;1535
1342;1617
1342;1767
1561;328
1561;757
1561;1380
1561;1584
1561;1799
1669;164
1669;296
1669;427
1669;493
1669;625
1669;733
1669;800
1669;807
1669;853
1669;1457
1669;1509
1669;1585
94;67
94;98
94;631
94;715
94;797
94;895
94;945
94;1134
94;1530
94;1545
526;172
526;419
526;591
526;764
526;863
526;894
526;1469
526;1547
526;1737
570;43
570;170
570;172
570;192
570;384
570;392
570;654
570;851
570;1582
570;1760
570;1777
570;1793
687;338
687;407
687;444
687;849
687;985
687;1092
687;1390
901;26
901;169
901;206
901;392
901;568
901;620
901;968
901;1232
901;1404
901;1432
901;1643
901;1689
1043;85
1043;481
1043;543
1043;549
1043;715
1043;754
1043;884
1043;999
1043;1017
1043;1162
1043;1311
1149;132
1149;614
1149;851
1149;1309
1149;1348
1149;1547
1335;132
1335;195
1335;851
1335;1024
1335;1051
1335;1226
1335;1340
1335;1451
1335;1587
1335;1784
1442;43
1442;133
1442;257
1442;306
1442;557
1442;577
1442;703
1442;821
1442;1053
1442;1074
1442;1578
1442;1636
1442;1737
1784;127
1784;248
1784;349
1784;369
1784;550
1784;568
1784;840
1784;964
1784;1102
1784;1309
1784;1547
1784;1559
1784;1590
1784;1689
1784;1725
1784;1757
1784;1783
23;24
23;100
23;125
23;238
23;453
23;489
23;519
23;522
23;865
23;1322
23;1539
23;1686
24;100
24;142
24;304
24;474
24;522
24;970
24;1186
24;1558
24;1735
100;63
100;262
100;411
100;825
100;996
100;1155
100;1401
100;1413
100;1593
100;1615
125;225
125;235
125;399
125;415
125;858
125;1295
125;1763
125;1794
238;115
238;116
238;218
238;442
238;564
238;823
238;1249
238;1263
238;1275
238;1295
238;1317
238;1605
238;1723
238;1733
453;53
453;109
453;564
453;690
453;719
453;1155
453;1249
453;1346
453;1723
453;1733
453;1791
489;138
489;188
489;235
489;458
489;464
489;522
489;719
489;941
489;1221
489;1275
519;346
519;530
519;759
519;858
519;1117
519;1271
519;1413
519;1539
522;65
522;346
522;564
522;758
522;877
522;1539
865;54
865;203
865;304
865;347
865;415
865;458
865;530
865;634
865;688
865;702
865;877
865;1780
1322;146
1322;261
1322;415
1322;527
1322;581
1322;824
1322;1392
1322;1539
1322;1782
1539;105
1539;345
1539;574
1539;575
1539;609
1539;719
1539;996
1539;1410
1539;1463
1686;456
1686;858
1686;1446
1686;1647
142;143
142;439
142;536
142;717
142;927
142;1061
142;1720
304;54
304;268
304;462
304;463
304;634
304;758
304;1293
304;1480
304;1513
304;1615
304;1629
304;1782
304;1794
474;244
474;403
474;411
474;965
474;996
474;1012
474;1117
474;1155
474;1413
474;1513
474;1570
474;1723
970;65
970;138
970;331
970;411
970;905
970;1213
970;1300
970;1317
970;1334
970;1642
1186;345
1186;347
1186;1271
1186;1480
1186;1552
1558;276
1558;758
1558;1354
1558;1413
1735;105
1735;138
1735;244
1735;414
1735;462
1735;1420
1735;1665
1735;1796
25;26
25;221
25;622
25;839
25;968
25;1027
25;1051
25;1432
26;44
26;63
26;350
26;599
26;1013
26;1172
26;1595
221;133
221;206
221;247
221;369
221;902
221;964
221;1762
622;43
622;248
622;434
622;567
622;569
622;760
622;821
622;851
622;1053
622;1636
839;567
839;569
839;840
839;1507
839;1547
839;1762
968;557
968;597
968;617
968;641
968;711
968;894
968;978
968;1547
968;1563
968;1722
1027;167
1027;210
1027;492
1027;599
1027;637
1027;1404
1027;1582
1027;1762
1027;1801
1051;44
1051;167
1051;550
1051;840
1051;1172
1051;1188
1051;1637
1051;1664
1051;1750
1051;1793
1432;256
1432;257
1432;392
1432;550
1432;597
1432;978
1432;1004
1432;1074
1432;1607
1432;1790
1432;1800
44;127
44;369
44;554
44;620
44;1074
63;65
63;413
63;606
63;1271
63;1295
63;1450
63;1466
63;1716
63;1740
350;43
350;133
350;145
350;193
350;206
350;349
350;619
350;668
350;863
350;902
350;1013
350;1102
350;1455
599;134
599;711
599;947
599;962
599;993
599;1547
599;1636
1013;167
1013;172
1013;205
1013;209
1013;619
1013;620
1013;1053
1013;1236
1013;1757
1172;435
1172;707
1172;907
1172;1108
1172;1188
1172;1369
1172;1378
1172;1595
1172;1637
1172;1689
1172;1725
1595;29
1595;209
1595;550
1595;947
1595;1388
1595;1543
1595;1689
1595;1737
1595;1750
483;58
483;219
483;524
483;616
483;773
483;845
483;1075
483;1224
483;1365
483;1414
483;1509
483;1540
483;1562
565;56
565;128
565;294
565;525
565;1064
596;55
596;56
596;57
596;805
596;1356
596;1387
596;1509
596;1639
596;1698
596;1728
1065;908
1065;1067
1065;1336
1584;72
1584;163
1584;427
1584;449
1584;478
1584;872
1584;1358
1584;1417
1584;1617
28;29
28;680
28;1209
28;1211
28;1233
28;1402
29;192
29;419
29;539
29;567
29;614
29;1309
680;36
680;103
680;130
680;141
680;486
680;1323
680;1412
680;1418
680;1542
680;1551
680;1797
1209;151
1209;318
1209;431
1209;1006
1209;1307
1209;1418
1209;1614
1209;1721
1211;130
1211;600
1211;605
1211;1141
1211;1154
1211;1602
1233;42
1233;332
1233;496
1233;881
1233;992
1233;1019
1233;1062
1233;1215
1233;1307
1233;1402
1233;1591
1233;1777
1402;649
1402;802
1402;1033
1402;1090
1402;1307
1402;1326
1402;1329
1402;1341
1402;1526
1402;1542
1402;1614
1402;1721
192;193
192;283
192;617
192;681
192;1388
419;172
419;703
419;764
419;851
419;1053
419;1563
419;1725
539;557
539;681
539;978
539;1210
539;1455
539;1518
567;492
567;710
567;1232
567;1316
567;1800
614;603
614;1563
1309;169
1309;248
1309;300
1309;801
1309;1102
1309;1547
1309;1610
76;40
76;81
76;341
76;958
76;1187
76;1265
76;1399
76;1718
81;156
81;326
81;888
81;1056
81;1357
81;1628
156;295
156;484
156;638
156;684
156;862
156;999
156;1357
308;381
308;417
308;585
308;862
308;1163
308;1596
308;1758
308;1783
361;183
361;664
361;862
361;897
361;1277
361;1382
361;1383
361;1609
849;263
849;551
849;673
849;774
849;776
849;842
849;1000
849;1029
849;1092
849;1163
849;1164
849;1599
888;338
888;418
888;467
888;672
888;1298
888;1352
888;1371
1212;523
1212;772
1212;1050
1212;1143
1212;1436
1660;341
1660;348
1660;842
1660;928
1660;931
1660;985
1660;1434
1660;1652
1660;1718
1660;1738
1660;1786
1724;428
1724;724
1724;856
1724;929
1724;1087
1724;1158
1724;1371
1724;1564
1738;960
1738;1312
1738;1496
1738;1564
1738;1754
31;32
31;237
31;461
31;1115
31;1183
31;1307
31;1460
31;1764
31;1797
32;50
32;60
32;179
32;332
32;572
32;779
32;864
32;1422
32;1511
237;141
237;303
237;618
237;649
237;662
237;755
237;1622
461;332
461;367
461;406
461;469
461;618
461;649
461;779
461;1090
461;1412
461;1422
1115;150
1115;151
1115;595
1115;780
1115;793
1115;1242
1115;1422
1115;1511
1115;1526
1183;130
1183;405
1183;579
1183;875
1183;1006
1183;1060
1183;1090
1183;1203
1183;1479
1183;1710
1307;447
1307;573
1307;1019
1307;1060
1307;1308
1307;1710
1460;406
1460;582
1460;864
1460;992
1460;1060
1460;1173
1460;1287
1460;1444
1460;1451
1460;1538
1460;1614
1460;1721
1764;579
1764;618
1764;1308
1764;1403
1764;1479
1797;141
1797;152
1797;260
1797;600
1797;618
1797;1019
1797;1123
1797;1451
50;122
50;338
50;523
50;914
50;929
50;1382
50;1718
60;61
60;426
60;445
60;498
60;829
60;834
60;942
60;1613
60;1623
60;1661
179;104
179;152
179;367
179;447
179;571
179;649
179;881
332;35
332;151
332;233
332;367
332;405
332;788
332;864
332;1060
332;1777
572;78
572;405
572;502
572;573
572;653
572;1323
572;1581
572;1777
779;472
779;595
779;780
779;1240
779;1377
864;148
864;653
1422;70
1422;496
1422;653
1422;1090
1422;1139
1422;1208
1422;1605
1511;367
1511;1033
1511;1240
1511;1403
1511;1473
1511;1517
1511;1526
34;55
34;71
34;616
34;790
34;1448
34;1472
34;1781
163;164
163;1251
163;1261
163;1706
259;384
259;427
259;478
259;740
259;1715
613;55
613;93
613;182
613;328
613;525
613;1028
613;1059
613;1379
613;1577
645;57
645;294
645;790
645;1036
645;1261
645;1655
645;1767
769;72
769;616
769;973
769;1365
769;1379
786;56
786;450
786;721
786;787
786;835
786;1251
786;1372
979;294
979;384
979;524
979;1028
979;1414
1036;199
1036;773
1036;805
1036;1067
1036;1174
1036;1302
1036;1448
1036;1509
1059;305
1059;493
1059;615
1059;822
1059;973
1059;1358
1059;1414
1059;1540
1169;71
1169;528
1169;616
1169;944
1169;1372
1169;1562
1248;55
1248;56
1248;305
1248;933
1248;1101
1248;1594
1248;1767
1562;147
1562;328
1562;771
1562;787
1562;973
1562;1594
1562;1728
1585;223
1585;294
1585;449
1585;1336
1585;1372
1730;186
1730;771
1730;1356
1730;1380
1730;1462
1799;845
1799;891
1799;944
1799;1698
55;56
55;181
55;254
55;942
55;1379
55;1380
55;1419
55;1509
55;1601
71;72
71;129
71;427
71;678
71;944
71;1462
616;384
616;449
616;800
616;1075
616;1224
616;1368
616;1448
790;58
790;230
790;466
790;740
790;1362
790;1380
1448;450
1448;525
1448;835
1448;932
1448;1337
1448;1445
1448;1540
1472;129
1472;1159
1472;1411
1472;1496
1472;1519
1781;104
1781;525
1781;625
1781;773
1781;953
1781;1368
1781;1663
1781;1767
35;36
35;141
35;260
35;582
35;1240
35;1520
35;1591
35;1777
36;70
36;260
36;385
36;793
36;1122
141;42
141;131
141;837
141;1161
141;1240
141;1403
141;1591
260;579
260;802
260;994
