from;to
1520;1761
1614;298
1614;411
1614;593
1614;698
1614;734
1614;962
1614;1097
1614;1617
65;652
65;739
65;886
65;1370
65;1379
65;1500
65;1715
724;92
724;203
724;204
724;748
724;778
724;1002
724;1078
724;1295
724;1607
873;274
873;298
873;432
873;569
873;743
873;799
873;909
873;1071
946;81
946;203
946;411
946;857
946;907
946;1100
946;1369
946;1715
946;1765
1078;343
1078;649
1078;963
1078;1052
1078;1483
1078;1593
1749;44
1749;229
1749;570
1749;653
1749;1096
1749;1419
1749;1593
1749;1617
1749;1715
10;11
10;378
10;978
10;1178
10;1211
10;1509
11;12
11;160
11;259
11;667
11;709
11;1084
11;1092
11;1238
11;1363
11;1491
11;1638
11;1750
11;1783
378;59
378;126
378;137
378;325
378;379
378;435
378;524
378;754
378;1042
378;1129
378;1138
378;1158
378;1407
378;1529
978;97
978;524
978;603
978;659
978;761
978;930
978;1115
978;1217
978;1367
1178;340
1178;452
1178;487
1178;876
1178;1017
1178;1144
1178;1327
1178;1361
1211;149
1211;235
1211;297
1211;640
1211;641
1211;642
1211;659
1211;754
1211;762
1211;788
1211;934
1211;1077
1211;1138
1211;1401
1211;1730
1509;328
1509;642
1509;777
1509;823
1509;1067
1509;1367
1509;1401
1509;1436
1509;1522
12;268
12;853
12;1222
12;1318
12;1496
12;1622
160;21
160;98
160;235
160;487
160;735
160;921
160;1529
160;1605
160;1730
259;58
259;138
259;187
259;452
259;659
259;823
259;848
259;1007
259;1245
259;1349
259;1730
667;30
667;188
667;269
667;709
667;934
667;954
667;1628
667;1644
709;138
709;300
709;627
709;802
709;935
709;983
709;1138
709;1450
709;1613
709;1628
1084;328
1084;330
1084;379
1084;572
1084;690
1084;924
1084;976
1084;1042
1084;1367
1084;1376
1084;1551
1084;1573
1084;1750
1092;30
1092;37
1092;297
1092;640
1092;1070
1092;1075
1092;1077
1092;1115
1092;1168
1092;1382
1092;1410
1092;1628
1092;1657
1092;1690
1238;149
1238;167
1238;435
1238;483
1238;740
1238;797
1238;1115
1238;1129
1238;1357
1238;1522
1238;1711
1363;126
1363;226
1363;572
1363;1357
1363;1605
1363;1750
1363;1784
1491;60
1491;497
1491;1146
1491;1347
1491;1349
1491;1366
1491;1376
1491;1450
1638;77
1638;184
1638;227
1638;603
1638;793
1638;848
1638;914
1638;976
1638;1281
1750;525
1750;947
1750;1005
1750;1146
1750;1158
1750;1292
1750;1357
1750;1405
1750;1450
1750;1506
1783;16
1783;42
1783;304
1783;830
1783;844
1783;862
1783;863
1783;905
1783;1428
268;185
268;489
268;615
268;668
268;895
268;1240
268;1499
853;17
853;35
853;39
853;150
853;434
853;500
853;513
853;553
853;1157
853;1504
1222;619
1222;663
1222;785
1222;1022
1222;1062
1222;1112
1222;1170
1222;1208
1222;1226
1222;1234
1222;1406
1222;1438
1222;1547
1222;1622
1222;1693
1318;108
1318;450
1318;579
1318;580
1318;607
1318;1236
1318;1353
1318;1499
1318;1504
1318;1507
1496;17
1496;31
1496;607
1496;870
1496;1438
1496;1602
1622;1201
1622;1504
1622;1702
13;14
13;50
13;93
13;156
13;304
13;384
13;704
13;756
13;1039
13;1423
13;1428
13;1655
14;170
14;314
14;694
14;756
14;774
14;844
14;898
14;992
14;1409
14;1459
50;51
50;408
50;1083
50;1192
50;1430
50;1530
50;1667
50;1791
93;94
93;95
93;96
93;213
93;1423
93;1664
156;512
156;789
156;849
156;955
156;1051
156;1256
304;324
304;345
304;958
304;1428
304;1477
304;1648
304;1703
384;127
384;277
384;398
384;905
384;927
384;1123
704;16
704;251
704;719
704;1530
756;55
756;100
756;127
756;128
756;256
756;324
756;1108
756;1125
756;1285
756;1414
756;1524
756;1564
1039;324
1039;664
1039;1108
1039;1409
1039;1477
1039;1692
1423;15
1423;256
1423;374
1423;398
1423;621
1423;700
1423;875
1423;1656
1428;79
1428;146
1428;236
1428;250
1428;315
1428;664
1428;732
1428;875
1428;992
1428;1187
1428;1309
1428;1322
1428;1435
1655;42
1655;238
1655;584
1655;723
1655;1634
1655;1692
170;558
170;918
170;1040
170;1074
170;1133
170;1384
170;1490
170;1686
314;128
314;236
314;274
314;315
314;345
314;374
314;458
314;584
314;644
314;718
314;752
314;844
314;1513
314;1631
314;1731
314;1767
694;100
694;208
694;247
694;394
694;918
694;1074
694;1099
694;1508
774;276
774;331
774;639
774;731
774;958
774;1334
774;1513
844;51
844;95
844;255
844;731
844;732
844;898
844;957
844;1195
844;1664
898;94
898;207
898;621
898;896
898;1334
898;1430
898;1589
898;1653
992;51
992;52
992;394
992;519
992;1264
992;1443
992;1459
992;1589
992;1721
1409;96
1409;700
1409;712
1409;719
1409;1231
1409;1446
1409;1458
1409;1634
1459;770
1459;872
1459;1188
1459;1264
1459;1309
1459;1414
1459;1513
1459;1524
15;16
15;236
15;290
15;664
15;731
15;958
15;1099
15;1113
15;1260
15;1264
15;1285
16;639
16;1477
16;1680
16;1681
236;213
236;1125
236;1151
236;1384
236;1665
290;291
290;507
290;832
290;896
290;1181
290;1257
290;1306
290;1324
290;1381
290;1732
290;1752
290;1775
290;1776
664;127
664;331
664;398
664;610
664;712
664;719
664;1133
664;1151
664;1384
664;1488
664;1510
664;1651
731;40
731;331
731;732
731;1128
731;1322
731;1653
731;1689
731;1785
958;128
958;250
958;919
958;1532
958;1656
958;1755
1099;96
1099;538
1099;744
1099;1015
1099;1759
1113;40
1113;144
1113;255
1113;278
1113;722
1113;1248
1113;1627
1113;1665
1113;1687
1113;1723
1260;94
1260;315
1260;519
1260;911
1260;1015
1260;1040
1260;1083
1260;1221
1260;1524
1260;1639
1260;1642
1264;277
1264;322
1264;712
1264;757
1264;1125
1264;1195
1264;1384
1264;1524
1264;1687
1285;408
1285;586
1285;636
1285;722
1285;872
1285;1125
1285;1149
1285;1477
1285;1490
1285;1639
1285;1687
639;62
639;95
639;161
639;247
639;278
639;672
639;862
639;1040
639;1050
639;1149
639;1151
639;1653
1477;96
1477;208
1477;722
1477;905
1477;1207
1477;1322
1477;1532
1477;1582
1477;1639
1680;55
1680;109
1680;250
1680;918
1680;1207
1680;1329
1680;1384
1680;1627
1681;17
1681;463
1681;1038
1681;1136
1681;1313
1681;1602
17;18
17;619
17;661
17;972
17;1439
17;1487
17;1502
18;30
18;36
18;67
18;82
18;97
18;126
18;184
18;761
18;921
18;1007
18;1017
18;1166
18;1730
619;393
619;594
619;602
619;1743
619;1759
661;38
661;159
661;580
661;1060
661;1389
661;1399
972;140
972;150
972;386
972;1390
972;1777
1439;335
1439;339
1439;393
1439;500
1439;513
1439;692
1439;786
1439;1038
1439;1091
1439;1332
1439;1396
1439;1743
1487;192
1487;579
1487;786
1487;997
1487;1119
1487;1136
1487;1316
1487;1536
1487;1602
1502;75
1502;1203
1502;1236
1502;1313
30;126
30;487
30;572
30;603
30;1067
30;1166
30;1573
36;37
36;167
36;269
36;625
36;659
36;775
36;792
36;983
36;1041
36;1061
36;1168
36;1242
36;1550
36;1551
36;1574
36;1713
36;1779
67;779
67;1067
67;1070
67;1077
67;1146
67;1159
67;1177
67;1360
67;1551
67;1613
82;37
82;61
82;184
82;321
82;530
82;627
82;797
82;1657
82;1683
97;98
97;149
97;809
97;848
97;1138
97;1361
126;154
126;205
126;230
126;735
126;740
126;754
126;788
126;802
126;1041
126;1066
126;1129
126;1529
184;205
184;321
184;588
184;735
184;838
184;897
184;1361
184;1367
184;1699
761;37
761;627
761;762
761;1292
761;1350
761;1352
761;1367
761;1497
761;1567
761;1711
921;187
921;230
921;235
921;300
921;435
921;572
921;792
921;823
921;1005
921;1747
1007;226
1007;299
1007;453
1007;497
1007;630
1007;640
1007;988
1007;1172
1007;1347
1007;1550
1017;340
1017;435
1017;524
1017;588
1017;625
1017;802
1017;848
1017;1327
1017;1730
1166;1432
1166;1460
1166;1713
1166;1784
1730;47
1730;59
1730;321
1730;453
1730;748
1730;775
1730;802
1730;897
1730;986
1730;1061
1730;1146
1730;1327
1730;1551
714;501
714;715
714;834
714;1052
714;1193
714;1462
714;1597
714;1671
767;44
767;733
767;1190
970;229
970;909
970;932
970;1071
970;1162
970;1250
970;1422
970;1517
970;1518
970;1617
970;1659
970;1671
970;1715
1121;431
1121;593
1121;715
1121;909
1121;1649
1176;274
1176;649
1176;845
1176;922
1176;1093
1176;1193
1176;1204
1176;1259
1176;1455
1176;1588
1176;1670
1279;129
1279;421
1279;852
1279;864
1279;1001
1279;1097
1279;1369
1279;1386
1279;1422
1283;203
1283;473
1283;501
1283;557
1283;570
1283;676
1283;749
1283;1356
1283;1511
1427;346
1427;557
1427;784
1427;1052
1427;1476
1427;1500
1427;1511
1715;229
1715;421
1715;920
1715;933
1715;1001
1715;1370
1715;1500
1715;1580
1715;1584
20;21
20;22
20;49
20;162
20;390
20;974
20;979
20;1274
20;1480
21;754
21;1115
21;1177
21;1333
21;1550
21;1657
22;99
22;526
22;578
22;698
22;907
22;1046
22;1148
22;1325
22;1429
22;1766
49;509
49;561
49;805
49;1368
49;1552
49;1633
49;1771
162;130
162;215
162;543
162;575
162;720
162;736
162;951
162;1773
390;174
390;311
390;391
390;575
390;750
974;1202
974;1225
974;1273
974;1337
974;1575
979;197
979;907
979;908
979;964
979;1377
979;1729
1274;32
1274;355
1274;471
1274;585
1274;805
1274;843
1274;907
1274;913
1274;1055
1480;143
1480;634
1480;750
1480;971
1480;1505
754;168
754;188
754;627
754;775
754;1033
754;1070
754;1255
754;1292
754;1605
754;1657
754;1763
1115;76
1115;310
1115;924
1115;1282
1115;1366
1177;735
1177;838
1177;848
1177;1401
1177;1551
1177;1699
1333;237
1333;924
1333;1129
1333;1497
1333;1522
1333;1605
1333;1747
1550;330
1550;762
1550;1367
1550;1573
1550;1779
1657;168
1657;299
1657;430
1657;497
1657;640
1657;740
1657;804
1657;811
1657;855
1657;1444
1657;1497
1657;1574
99;72
99;103
99;645
99;725
99;801
99;901
99;949
99;1131
99;1516
99;1535
526;175
526;423
526;598
526;769
526;866
526;900
526;1457
526;1537
526;1719
578;46
578;173
578;175
578;197
578;392
578;399
578;669
578;854
578;1571
578;1739
578;1759
578;1773
698;343
698;411
698;447
698;852
698;987
698;1093
698;1379
907;29
907;172
907;212
907;399
907;576
907;635
907;971
907;1225
907;1392
907;1420
907;1633
907;1676
1046;90
1046;485
1046;547
1046;555
1046;725
1046;759
1046;889
1046;1002
1046;1020
1046;1161
1046;1301
1148;141
1148;626
1148;854
1148;1299
1148;1337
1148;1537
1325;141
1325;200
1325;854
1325;1027
1325;1053
1325;1219
1325;1331
1325;1438
1325;1575
1325;1766
1429;46
1429;142
1429;267
1429;311
1429;564
1429;585
1429;713
1429;822
1429;1055
1429;1076
1429;1568
1429;1625
1429;1719
1766;136
1766;258
1766;354
1766;375
1766;556
1766;576
1766;843
1766;966
1766;1101
1766;1299
1766;1537
1766;1547
1766;1578
1766;1676
1766;1709
1766;1737
1766;1765
23;24
23;25
23;110
23;611
23;890
23;948
23;1145
23;1482
23;1519
23;1534
24;628
24;796
24;828
24;867
24;956
24;1069
24;1353
24;1391
24;1525
24;1697
25;101
25;460
25;552
25;729
25;865
25;1139
25;1243
25;1310
25;1702
110;111
110;112
110;559
110;1323
110;1373
110;1464
611;183
611;262
611;318
611;370
611;551
611;612
611;624
611;643
611;746
611;892
611;1009
611;1153
611;1246
611;1310
611;1358
611;1463
611;1464
611;1534
611;1566
611;1610
611;1658
890;221
890;457
890;839
890;892
890;948
890;1139
890;1464
890;1525
890;1696
948;112
948;241
948;260
948;261
948;536
948;608
948;865
948;899
948;1082
948;1086
948;1353
948;1610
948;1697
1145;341
1145;559
1145;624
1145;812
1145;883
1145;1030
1145;1139
1145;1167
1145;1249
1145;1308
1145;1391
1145;1525
1145;1572
1482;461
1482;540
1482;628
1482;746
1482;867
1482;1246
1482;1539
1482;1598
1482;1733
1519;765
1519;930
1519;1153
1519;1358
1519;1463
1519;1464
1534;176
1534;223
1534;341
1534;1009
1534;1063
1534;1433
1534;1557
1534;1563
1534;1697
1534;1733
628;412
628;813
628;865
628;882
628;1057
628;1069
628;1086
628;1618
796;242
796;612
796;892
796;942
796;1012
796;1082
796;1086
796;1263
796;1267
796;1539
796;1618
828;112
828;231
828;260
828;624
828;699
828;883
828;930
828;1082
828;1362
828;1643
867;178
867;539
867;624
867;662
867;1358
867;1391
867;1404
867;1484
867;1587
867;1745
956;222
956;481
956;540
956;699
956;865
956;1028
956;1666
956;1707
956;1753
956;1756
1069;696
1069;812
1069;871
1069;1139
1069;1371
1069;1464
1069;1629
1069;1756
1353;112
1353;242
1353;527
1353;536
1353;540
1353;839
1353;1263
1353;1391
1353;1433
1353;1549
1353;1587
1391;130
1391;176
1391;231
1391;232
1391;389
1391;746
1391;824
1391;930
1391;1094
1391;1137
1391;1447
1391;1745
1525;221
1525;222
1525;241
1525;262
1525;271
1525;541
1525;729
1525;1658
1697;612
1697;633
1697;812
1697;883
1697;892
1697;1105
1697;1139
1697;1175
1697;1209
1697;1232
1697;1310
1697;1479
1697;1563
101;102
101;380
101;559
101;763
101;812
101;912
101;930
101;1012
101;1063
101;1134
101;1167
101;1232
101;1373
101;1433
101;1479
101;1643
101;1696
460;130
460;342
460;461
460;511
460;551
460;729
460;765
460;865
460;892
460;902
460;994
460;1358
552;528
552;541
552;608
552;665
552;1086
552;1484
729;177
729;387
729;541
729;662
729;665
729;832
729;1063
729;1086
729;1246
729;1249
729;1404
865;102
865;183
865;246
865;248
865;318
865;539
865;746
865;755
865;832
865;931
865;981
865;1137
865;1243
865;1310
865;1323
1139;367
1139;551
1139;612
1139;813
1139;1047
1139;1308
1139;1358
1139;1549
1139;1557
1243;222
1243;242
1243;536
1243;814
1243;902
1243;1047
1243;1209
1243;1371
1243;1643
1243;1733
1310;551
1310;618
1310;1012
1310;1167
1310;1186
1310;1470
1310;1484
1702;223
1702;242
1702;341
1702;624
1702;1082
1702;1232
1702;1549
26;27
26;105
26;134
26;245
26;456
26;493
26;520
26;522
26;869
26;1312
26;1528
26;1673
27;105
27;309
27;480
27;522
27;973
27;1181
27;1546
27;1718
105;66
105;273
105;416
105;827
105;999
105;1154
105;1388
105;1400
105;1581
105;1603
134;230
134;240
134;403
134;419
134;860
134;1286
134;1742
134;1774
245;122
245;123
245;225
245;445
245;571
245;825
245;1244
245;1257
245;1269
245;1286
245;1306
245;1594
245;1706
245;1716
456;56
456;116
456;571
456;701
456;727
456;1154
456;1244
456;1335
456;1706
456;1716
456;1772
493;147
493;193
493;240
493;464
493;470
493;522
493;727
493;944
493;1214
493;1269
520;351
520;531
520;766
520;860
520;1114
520;1265
520;1400
520;1528
522;70
522;351
522;571
522;764
522;881
522;1528
869;57
869;209
869;309
869;352
869;419
869;464
869;531
869;648
869;700
869;712
869;881
869;1762
1312;153
1312;272
1312;419
1312;529
1312;589
1312;826
1312;1381
1312;1528
1312;1764
1528;111
1528;350
1528;582
1528;583
1528;620
1528;727
1528;999
1528;1398
1528;1451
1673;462
1673;860
1673;1434
1673;1637
309;57
309;279
309;468
309;469
309;648
309;764
309;1284
309;1466
309;1501
309;1603
309;1619
309;1764
309;1774
480;254
480;407
480;416
480;967
480;999
480;1015
480;1114
480;1154
480;1400
480;1501
480;1559
480;1706
973;70
973;147
973;334
973;416
973;910
973;1206
973;1290
973;1306
973;1324
973;1632
1181;350
1181;352
1181;1265
1181;1466
1181;1543
1546;283
1546;764
1546;1343
1546;1400
1718;111
1718;147
1718;254
1718;418
1718;468
1718;1408
1718;1653
1718;1776
28;29
28;228
28;637
28;842
28;971
28;1032
28;1053
28;1420
29;47
29;66
29;355
29;606
29;1016
29;1170
29;1583
228;142
228;212
228;257
228;375
228;908
228;966
228;1741
637;46
637;258
637;437
637;575
637;577
637;822
637;854
637;1055
637;1625
842;575
842;577
842;843
842;1495
842;1537
842;1741
971;564
971;604
971;631
971;655
971;721
971;900
971;982
971;1537
971;1552
971;1705
1032;171
1032;216
1032;496
1032;606
1032;651
1032;1392
1032;1571
1032;1741
1032;1781
1053;47
1053;171
1053;556
1053;843
1053;1170
1053;1183
1053;1626
1053;1652
1053;1729
1053;1773
1420;266
1420;267
1420;399
1420;556
1420;604
1420;982
1420;1006
1420;1076
1420;1596
1420;1771
1420;1780
47;136
47;375
47;561
47;635
47;1076
66;70
66;417
66;616
66;1265
66;1286
66;1437
66;1454
66;1700
66;1722
355;46
355;142
355;152
355;198
355;212
355;354
355;634
355;679
355;866
355;908
355;1016
355;1101
355;1442
606;143
606;721
606;951
606;964
606;996
606;1537
606;1625
1016;171
1016;175
1016;211
1016;215
1016;634
1016;635
1016;1055
1016;1229
1016;1737
1170;438
1170;717
1170;913
1170;1106
1170;1183
1170;1354
1170;1365
1170;1583
1170;1626
1170;1676
1170;1709
1583;32
1583;215
1583;556
1583;951
1583;1377
1583;1532
1583;1676
1583;1719
1583;1729
487;61
487;226
487;524
487;630
487;779
487;848
487;1077
487;1217
487;1350
487;1401
487;1497
487;1529
487;1551
572;59
572;137
572;297
572;525
572;1066
603;58
603;59
603;60
603;809
603;1345
603;1376
603;1497
603;1628
603;1683
603;1711
1067;914
1067;1070
1067;1326
1573;77
1573;167
1573;430
1573;452
1573;483
1573;876
1573;1347
1573;1405
1573;1605
31;32
31;692
31;1201
31;1203
31;1226
31;1389
32;197
32;423
32;543
32;575
32;626
32;1299
692;39
692;108
692;139
692;150
692;490
692;1313
692;1399
692;1406
692;1531
692;1542
692;1777
1201;158
1201;323
1201;434
1201;1008
1201;1297
1201;1406
1201;1602
1201;1704
1203;139
1203;607
1203;615
1203;1138
1203;1591
1226;45
1226;335
1226;500
1226;887
1226;995
1226;1022
1226;1064
1226;1208
1226;1297
1226;1389
1226;1579
1226;1759
1389;663
1389;806
1389;1038
1389;1091
1389;1297
1389;1316
1389;1319
1389;1332
1389;1512
1389;1531
1389;1602
1389;1704
197;198
197;288
197;631
197;693
197;1377
423;175
423;713
423;769
423;854
423;1055
423;1552
423;1709
543;564
543;693
543;982
543;1202
543;1442
543;1505
575;496
575;720
575;1225
575;1305
575;1780
626;613
626;1552
1299;172
1299;258
1299;305
1299;805
1299;1101
1299;1537
1299;1599
81;43
81;86
81;346
81;959
81;1182
81;1259
81;1386
81;1701
86;163
86;328
86;894
86;1058
86;1346
86;1617
163;298
163;333
163;488
163;652
163;695
163;864
163;1002
163;1346
313;388
313;421
313;593
313;864
313;1162
313;1584
313;1738
313;1765
365;189
365;676
365;864
365;904
365;1271
365;1369
365;1370
365;1597
852;274
852;557
852;684
852;780
852;782
852;845
852;1003
852;1034
852;1093
852;1162
852;1163
852;1588
894;343
894;422
894;473
894;683
894;1288
894;1341
894;1356
1204;523
1204;778
1204;1052
1204;1142
1204;1424
1649;346
1649;353
1649;845
1649;929
1649;933
1649;987
1649;1422
1649;1640
1649;1701
1649;1720
1649;1768
1708;431
1708;733
1708;857
1708;932
1708;1088
1708;1157
1708;1356
1708;1553
1720;962
1720;1302
1720;1483
1720;1553
1720;1734
34;35
34;244
34;467
34;1112
34;1179
34;1297
34;1448
34;1743
34;1777
35;53
35;63
35;185
35;335
35;580
35;785
35;868
35;1410
35;1499
244;150
244;308
244;632
244;663
244;674
244;760
244;1611
467;335
467;373
