from;to
166;225
166;267
166;173
166;215
166;216
167;186
168;239
168;201
169;262
169;282
169;252
169;209
170;174
170;299
170;185
170;263
170;230
170;183
170;258
170;276
170;243
170;172
170;182
170;271
170;247
170;260
170;222
170;257
170;287
170;180
170;293
170;195
170;236
171;259
171;273
171;186
171;211
172;243
172;195
172;196
172;230
173;200
173;267
173;297
173;216
175;267
175;216
175;233
176;188
176;213
176;250
177;192
177;294
178;240
179;288
179;295
179;218
179;233
180;276
180;183
180;273
180;230
181;221
181;184
182;257
182;296
182;230
183;230
183;236
183;243
185;299
185;230
186;246
186;225
187;224
187;250
189;244
189;273
189;278
190;249
190;199
190;216
191;245
193;227
193;210
194;227
194;254
196;263
196;230
196;243
197;230
198;198
199;261
199;293
199;216
199;229
200;269
200;216
201;281
201;242
202;290
202;254
202;206
203;294
203;248
205;230
206;250
206;238
207;268
207;216
208;263
208;230
209;268
209;220
209;285
209;250
209;235
210;275
210;232
211;252
212;248
213;220
214;230
215;272
215;288
215;216
216;261
216;277
216;293
216;225
216;269
216;229
216;216
216;218
216;267
216;272
216;288
216;283
216;286
216;274
216;233
216;268
216;249
216;295
216;219
216;294
216;245
218;277
220;233
221;270
221;223
221;245
222;260
223;291
223;245
224;264
224;252
225;247
227;290
228;230
229;267
230;266
230;260
230;230
230;296
230;243
230;287
230;236
230;276
230;263
230;299
230;271
230;265
230;256
231;298
231;275
231;245
232;275
233;286
234;291
236;265
236;296
236;257
236;284
237;281
237;245
238;292
239;245
240;252
240;280
240;284
241;259
241;255
242;281
242;245
243;299
245;281
245;245
245;298
245;291
245;270
245;275
246;280
246;292
247;257
248;273
250;282
251;264
254;264
255;278
255;292
256;286
256;256
256;287
257;299
258;284
258;265
258;276
260;271
261;272
263;287
263;299
268;272
269;295
269;274
269;293
271;284
275;275
277;295
278;297
282;285
287;287
288;293
