from;to
8;390
8;420
8;430
8;434
8;448
8;449
8;451
8;457
8;460
8;470
8;482
8;499
9;23
9;25
9;51
9;176
9;238
9;278
9;285
9;315
9;320
9;353
9;446
9;453
9;459
10;12
10;21
10;30
10;31
10;39
10;48
10;84
10;99
10;100
10;116
10;173
10;206
10;332
10;348
11;13
11;14
11;69
11;78
11;95
11;122
11;125
11;133
11;137
11;202
11;243
11;343
11;436
12;20
12;21
12;22
12;29
12;44
12;56
12;64
12;70
12;84
12;94
12;181
12;209
12;210
12;253
12;258
12;295
12;358
13;14
13;15
13;17
13;18
13;28
13;34
13;38
13;50
13;59
13;73
13;82
13;91
13;95
13;120
13;138
13;162
13;180
13;200
13;211
13;279
13;303
13;388
13;483
13;497
14;32
14;36
14;80
14;85
14;95
14;122
14;183
14;243
14;286
14;400
14;432
14;447
14;471
14;474
15;16
15;26
15;48
15;52
15;86
15;100
15;109
15;113
15;169
15;172
15;179
15;184
15;217
15;329
15;396
15;405
16;26
16;33
16;106
16;109
16;113
16;117
16;129
16;169
16;172
16;179
16;188
16;197
16;250
16;255
16;275
16;298
16;328
16;338
16;352
16;356
16;372
16;396
16;413
16;418
16;422
16;429
16;437
16;463
16;478
16;490
17;18
17;24
17;27
17;28
17;34
17;38
17;49
17;54
17;60
17;66
17;67
17;73
17;97
17;107
17;118
17;135
17;136
17;140
17;143
17;144
17;152
17;158
17;168
17;177
17;185
17;193
17;199
17;211
17;231
17;249
17;287
17;290
17;293
17;322
17;359
17;365
17;369
17;387
17;394
17;486
17;487
17;491
18;24
18;27
18;37
18;54
18;55
18;82
18;97
18;134
18;192
18;247
18;290
18;301
18;354
18;364
19;41
19;77
19;90
19;449
20;42
20;77
20;94
20;236
20;277
20;434
21;30
21;40
21;42
21;43
21;46
21;81
21;88
21;96
21;99
21;111
21;121
21;153
21;156
21;203
21;236
21;272
21;277
21;296
21;374
21;417
21;425
21;430
23;25
23;63
23;176
23;182
23;212
23;278
23;315
23;368
23;393
24;27
24;37
24;38
24;45
24;50
24;53
24;54
24;55
24;58
24;60
24;62
24;65
24;69
24;74
24;104
24;110
24;119
24;120
24;123
24;127
24;134
24;136
24;141
24;143
24;147
24;155
24;168
24;178
24;185
24;190
24;193
24;201
24;214
24;218
24;240
24;242
24;276
24;282
24;293
24;306
24;354
24;369
24;394
24;419
24;445
24;452
24;454
24;467
25;51
25;63
25;176
25;182
25;212
25;238
25;252
25;285
25;353
25;368
25;393
26;33
26;52
26;86
26;179
26;184
26;252
26;297
26;308
26;321
26;401
26;429
26;475
27;28
27;97
27;134
28;73
28;134
28;140
28;162
29;40
29;43
29;47
29;81
29;88
29;98
29;116
29;203
29;216
29;233
29;253
29;258
29;268
29;305
29;314
29;324
29;341
29;348
29;395
29;470
29;481
30;90
31;44
31;99
31;116
31;348
31;446
32;35
32;45
32;71
32;72
32;75
32;76
32;80
32;89
32;101
32;145
32;149
32;151
32;166
32;226
32;228
32;264
32;294
32;304
32;340
32;379
32;389
32;400
32;404
32;424
32;432
32;465
32;471
32;474
32;492
32;494
33;52
33;86
33;106
33;113
33;117
33;124
33;139
33;184
33;237
33;297
33;308
33;321
33;331
33;397
33;402
33;418
33;475
34;38
34;49
34;59
34;66
34;71
34;102
34;103
34;108
34;118
34;200
34;224
34;246
34;286
34;303
34;313
34;333
34;344
34;363
34;378
34;464
34;477
34;498
35;72
35;75
35;76
35;101
35;135
35;145
35;149
35;151
35;229
35;270
35;288
35;383
35;414
35;474
36;39
36;53
36;57
36;61
36;68
36;69
36;79
36;115
36;189
36;323
36;357
37;54
37;60
37;127
37;136
37;146
37;168
37;231
37;318
37;373
38;59
38;102
38;104
38;110
38;159
38;161
38;190
38;211
38;280
38;363
39;50
39;53
39;65
39;74
39;78
39;83
39;84
39;93
39;123
39;130
39;334
40;43
40;46
40;47
40;77
40;81
40;98
40;111
40;156
40;171
40;324
40;341
40;499
41;88
41;96
41;121
41;271
41;289
41;366
41;390
41;392
42;44
42;56
42;64
42;70
42;105
42;175
42;187
42;233
42;236
42;277
42;358
42;444
43;47
43;341
43;499
44;94
44;175
44;444
44;460
45;57
45;61
45;75
45;79
45;89
45;115
45;157
45;241
45;282
45;294
45;340
45;342
45;346
45;360
45;400
45;415
45;428
45;432
45;443
45;489
46;81
46;171
46;181
46;314
46;324
46;395
46;481
47;98
47;111
47;324
47;341
48;100
48;173
48;329
48;380
49;66
49;67
49;103
49;107
49;130
49;152
49;158
49;371
50;55
50;58
50;74
50;78
50;92
50;131
50;144
50;163
50;225
50;244
50;310
50;334
50;344
50;378
50;442
50;464
51;182
51;263
51;320
51;453
52;106
52;237
53;58
53;65
53;150
53;242
53;323
53;345
53;421
53;472
54;104
54;119
54;143
54;152
54;158
54;159
54;199
54;227
54;247
54;276
54;287
54;293
54;364
54;452
54;491
55;57
55;62
55;147
55;164
55;290
55;354
55;382
56;64
56;70
56;105
56;175
56;187
56;195
56;204
56;207
56;209
56;223
56;233
56;253
56;259
56;265
56;311
56;339
56;358
56;361
56;381
56;406
56;439
56;451
56;457
57;79
57;87
57;189
57;202
57;346
58;62
58;74
58;108
58;130
58;170
58;242
58;276
58;310
58;362
58;421
58;473
59;82
59;91
59;102
59;138
59;146
59;180
60;136
60;152
60;281
60;293
60;385
60;454
60;479
61;68
61;230
61;260
61;323
62;147
62;312
62;337
62;421
64;70
64;187
64;195
64;204
64;209
64;210
64;221
64;223
64;265
64;295
64;311
64;361
64;398
64;399
64;406
64;439
64;456
65;123
65;147
65;155
65;178
65;219
65;242
65;317
65;345
66;67
66;103
66;211
66;260
66;281
66;322
67;107
67;133
67;170
67;230
67;322
67;487
68;135
69;104
69;110
69;114
69;119
69;161
69;240
69;274
69;283
69;323
69;330
69;336
70;105
70;175
70;187
70;195
70;204
70;207
70;311
70;444
71;72
71;200
71;220
71;224
71;228
71;246
71;333
71;355
71;388
71;410
71;465
71;477
72;80
72;85
72;118
72;126
72;145
72;149
72;154
72;191
72;196
72;389
72;404
72;461
72;465
72;468
72;494
73;140
73;162
73;486
74;190
74;276
74;310
74;362
75;80
75;85
75;87
75;93
75;126
75;154
75;166
75;191
75;270
75;284
75;379
75;462
76;101
76;151
76;229
76;304
76;424
76;440
77;460
78;83
78;92
78;122
78;131
78;174
78;343
79;91
79;108
79;125
79;177
79;214
79;241
79;279
79;282
79;346
79;360
79;415
79;480
80;85
80;126
80;154
80;166
80;191
80;196
80;226
80;234
80;235
80;245
80;462
80;492
80;494
81;98
81;171
81;203
83;92
83;114
83;127
83;144
83;170
83;442
83;488
85;126
85;154
85;245
86;112
86;148
86;160
86;167
86;269
86;302
86;402
86;407
86;438
87;177
87;189
87;284
87;325
87;495
88;90
88;96
88;121
88;128
88;132
88;213
88;216
88;222
88;239
88;257
88;268
88;272
88;292
88;305
88;326
88;366
88;420
89;149
89;157
89;342
89;386
89;416
89;428
90;128
90;206
90;213
90;257
90;420
91;120
91;138
92;114
92;131
92;202
92;225
93;214
93;316
93;330
93;386
93;416
94;374
94;390
95;133
95;284
96;121
96;128
96;132
96;239
96;251
96;271
96;272
96;289
96;366
96;411
96;430
96;448
96;482
96;484
98;203
99;314
99;395
99;434
99;481
100;173
100;332
101;145
101;468
102;125
102;215
104;110
104;119
104;159
104;161
104;165
104;198
104;208
104;227
104;274
104;280
104;452
104;467
104;469
105;223
105;311
105;381
106;109
106;117
106;124
106;297
106;321
106;338
106;397
106;401
106;412
106;441
107;199
107;371
107;387
107;443
107;447
107;488
107;489
108;115
108;200
108;224
108;246
108;363
108;477
109;113
109;217
109;250
109;356
109;384
109;413
109;422
110;159
110;165
110;198
110;208
110;218
110;467
111;156
111;374
111;376
112;148
112;160
112;167
112;186
112;194
112;256
112;261
112;273
112;291
112;300
112;302
112;349
112;350
112;435
112;438
112;455
113;169
113;197
113;217
113;384
113;396
113;418
113;490
114;183
114;215
114;313
114;423
115;279
116;348
116;446
117;124
117;139
117;142
117;205
117;237
117;331
117;338
117;352
117;397
117;412
118;174
118;365
118;461
119;141
119;143
119;227
121;128
121;132
121;153
121;213
121;216
121;268
121;292
121;327
121;392
122;131
122;137
122;219
122;343
122;344
122;409
122;436
123;141
123;178
123;317
123;345
123;377
123;383
124;139
124;142
124;205
124;237
124;352
124;441
125;183
125;243
125;312
125;408
125;436
125;476
126;196
126;226
126;234
126;254
126;264
126;379
126;461
126;462
127;201
127;232
127;306
127;466
128;153
128;213
128;239
128;251
128;296
128;305
128;327
128;392
128;450
129;172
129;188
129;250
129;255
129;262
129;463
130;267
130;483
132;153
132;206
132;216
132;257
132;289
132;292
132;296
132;326
132;417
132;426
132;484
133;146
133;266
133;319
133;373
135;192
135;309
135;375
136;168
136;185
136;193
136;218
136;248
136;249
136;318
136;351
136;385
136;419
136;479
137;263
137;409
138;150
138;164
138;180
138;225
138;335
138;433
138;496
139;142
139;205
139;331
140;486
140;487
141;150
141;445
141;497
142;205
142;405
143;190
143;247
144;286
144;336
144;403
144;442
144;443
144;489
145;196
145;270
145;414
145;468
146;163
146;319
146;373
147;155
148;160
148;167
148;186
148;261
148;269
148;273
148;407
149;157
149;342
149;389
149;424
149;428
150;433
151;229
152;158
152;387
152;487
153;251
153;296
153;327
153;417
153;425
154;166
154;234
154;254
154;461
154;462
155;164
155;219
155;345
156;220
156;390
159;161
159;165
159;198
159;208
159;227
159;452
160;167
160;186
160;256
160;269
160;370
160;407
160;438
160;493
161;165
161;208
161;274
161;280
161;469
163;192
163;244
163;309
163;319
163;427
164;313
164;423
165;198
166;191
166;226
166;234
166;264
166;294
167;194
167;291
167;493
168;185
168;201
168;231
168;232
168;248
168;249
168;299
168;318
168;351
168;365
168;394
168;419
168;458
169;197
169;217
169;328
169;384
169;422
169;431
169;490
170;312
170;337
170;421
171;499
172;188
172;250
172;255
172;262
172;275
172;328
172;356
172;422
172;429
173;329
173;332
173;380
174;266
175;444
176;212
176;238
176;285
177;359
177;488
177;495
178;215
178;267
178;317
178;375
179;298
179;413
180;433
180;496
181;376
183;473
185;193
185;248
185;299
185;369
185;458
186;252
186;261
186;269
186;273
186;350
186;407
187;210
187;221
187;223
187;265
187;398
189;316
190;454
191;235
191;245
192;244
192;309
192;364
193;249
193;299
193;385
194;256
194;291
194;300
194;347
194;370
195;204
195;209
195;210
195;295
195;398
195;399
196;235
196;414
198;469
199;287
199;371
200;224
200;303
200;333
200;388
200;410
200;477
201;218
201;231
201;232
201;240
201;283
201;306
202;230
202;260
202;266
202;330
202;346
202;357
204;207
204;221
204;259
204;361
204;367
204;439
204;457
206;332
208;274
209;221
210;295
210;398
212;368
213;222
213;239
213;392
214;240
214;241
214;283
215;301
215;317
216;222
216;257
216;268
216;326
216;426
217;384
217;431
218;232
221;367
221;399
223;265
223;381
224;246
224;303
224;355
224;363
224;388
224;410
225;496
226;264
226;340
226;404
226;474
226;492
227;247
228;294
228;304
228;404
230;267
231;248
232;419
232;458
233;236
233;259
233;339
234;235
234;245
234;254
235;254
237;331
237;352
237;397
238;315
238;320
238;459
239;251
239;271
239;327
239;411
240;283
241;288
241;360
241;415
241;480
241;483
242;454
243;375
244;334
246;355
248;299
248;351
248;385
248;458
249;318
249;479
250;255
250;275
250;372
250;437
250;463
251;484
252;261
253;258
253;259
253;339
255;275
255;328
256;302
256;349
256;370
259;339
259;367
259;406
260;288
260;325
261;273
261;350
265;358
267;497
268;292
268;326
268;426
269;493
270;379
270;414
270;468
271;289
271;366
271;376
272;411
272;430
273;349
273;350
273;435
274;280
275;356
275;418
275;437
275;478
276;310
276;362
277;449
278;315
278;320
278;391
278;453
278;459
281;301
281;322
283;306
283;466
284;316
286;357
286;408
286;472
287;491
288;360
290;336
290;354
290;382
290;403
291;435
292;305
296;417
296;425
296;450
297;308
297;321
297;401
297;475
298;307
298;338
298;372
299;351
299;369
299;394
300;307
300;347
300;435
301;447
301;472
302;370
302;455
303;333
303;355
303;410
305;420
306;445
306;466
310;362
312;337
313;325
313;423
314;395
314;460
314;481
315;353
317;377
319;335
320;453
320;459
321;441
322;359
326;426
329;380
329;440
331;402
334;335
336;403
338;441
340;492
344;378
344;485
344;498
345;377
353;391
354;382
354;445
356;372
358;406
360;415
360;480
361;367
361;456
364;491
366;411
367;456
368;393
369;387
370;455
370;493
374;448
374;482
375;408
375;476
376;470
377;383
377;386
378;464
378;485
378;498
379;400
381;451
382;427
384;396
384;431
386;416
389;427
389;465
390;470
396;429
396;431
397;402
397;412
398;439
400;432
400;471
400;494
404;424
407;438
408;476
416;428
417;425
417;450
418;437
418;478
419;479
425;450
430;448
432;471
433;496
434;449
437;478
439;457
443;489
445;466
448;482
452;467
452;469
464;473
464;485
478;490
482;484
485;498
488;495
