from;to
13;435
14;20
14;94
14;239
14;415
15;47
15;120
15;135
15;148
15;278
16;17
16;19
16;23
16;27
16;32
16;36
16;41
16;48
16;49
16;52
16;61
16;65
16;66
16;73
16;76
16;86
16;91
16;114
16;124
16;126
16;132
16;137
16;140
16;145
16;146
16;157
16;160
16;163
16;181
16;186
16;194
16;201
16;208
16;212
16;217
16;226
16;246
16;258
16;260
16;274
16;280
16;296
16;311
16;313
16;331
16;344
16;378
16;405
16;407
16;432
16;433
16;446
16;449
16;459
16;468
16;474
16;477
16;489
17;19
17;22
17;27
17;31
17;35
17;45
17;61
17;69
17;76
17;96
17;110
17;112
17;181
17;194
17;251
17;261
17;285
17;390
17;467
18;20
18;21
18;26
18;28
18;33
18;37
18;50
18;78
18;114
18;121
18;159
18;174
18;271
19;23
19;27
19;31
19;40
19;81
19;96
19;97
19;110
19;119
19;124
19;146
19;154
19;157
19;163
19;165
19;169
19;199
19;200
19;225
19;233
19;234
19;235
19;246
19;251
19;273
19;283
19;291
19;309
19;322
19;341
19;342
19;351
19;387
19;395
19;406
19;407
19;424
19;480
19;493
20;78
20;97
20;199
21;26
21;28
21;55
21;85
21;98
22;34
22;40
22;42
22;45
22;46
22;57
22;59
22;64
22;75
22;93
22;125
22;127
22;143
22;160
22;182
22;192
22;276
22;282
22;303
22;360
22;368
22;394
22;448
22;450
22;468
23;32
23;41
23;55
23;97
23;132
23;141
23;154
23;169
23;281
23;314
23;316
23;395
24;58
24;116
24;187
24;222
24;253
24;264
24;319
24;434
24;461
24;472
25;33
25;43
25;62
25;164
25;180
25;206
25;237
25;289
25;487
26;28
26;78
26;155
26;453
27;31
27;65
27;69
27;96
27;114
27;157
27;283
27;294
27;309
27;336
27;378
27;388
27;418
28;29
28;38
28;50
28;72
28;79
28;123
28;151
28;231
28;279
28;312
28;324
28;335
28;485
29;44
29;100
29;151
29;172
29;231
29;270
29;275
29;279
29;312
29;473
30;35
30;115
30;125
30;126
30;286
30;367
31;69
31;110
31;112
32;36
32;40
32;42
32;46
32;49
32;61
32;71
32;77
32;84
32;91
32;99
32;109
32;113
32;132
32;133
32;136
32;137
32;139
32;142
32;157
32;165
32;166
32;198
32;205
32;211
32;212
32;214
32;219
32;230
32;234
32;247
32;262
32;288
32;298
32;307
32;311
32;315
32;316
32;325
32;327
32;344
32;351
32;359
32;362
32;368
32;377
32;396
32;397
32;410
32;414
32;421
32;439
32;456
32;486
32;496
33;37
33;100
33;156
33;164
33;174
33;193
34;47
34;53
34;54
34;56
34;59
34;76
34;81
34;82
34;95
34;107
34;118
34;207
34;233
34;236
34;242
34;349
34;479
35;54
35;96
35;115
35;127
35;207
35;232
35;375
36;41
36;48
36;61
36;83
36;132
36;244
36;280
36;296
36;354
36;478
37;50
37;68
37;72
37;101
37;174
37;250
37;476
38;79
38;105
38;147
38;152
38;216
38;371
38;372
38;460
39;44
39;60
39;63
39;72
39;101
39;108
39;290
39;358
40;42
40;45
40;46
40;47
40;57
40;64
40;67
40;70
40;74
40;98
40;109
40;113
40;122
40;124
40;126
40;136
40;138
40;165
40;176
40;200
40;203
40;204
40;210
40;221
40;223
40;226
40;234
40;235
40;249
40;259
40;273
40;282
40;297
40;307
40;310
40;322
40;329
40;333
40;342
40;343
40;351
40;362
40;365
40;368
40;398
40;401
40;412
40;414
40;465
40;488
40;496
41;48
41;52
41;65
41;83
41;91
41;129
41;138
41;145
41;146
41;151
41;184
41;213
41;214
41;252
41;258
41;273
41;380
41;382
41;412
41;440
41;442
41;457
41;465
41;478
42;54
42;64
42;70
42;74
42;93
42;113
42;118
42;121
42;122
42;131
42;139
42;148
42;149
42;158
42;168
42;176
42;190
42;198
42;203
42;205
42;210
42;234
42;248
42;265
42;266
42;307
42;315
42;326
42;333
42;383
42;386
42;420
42;421
42;448
43;63
43;80
43;88
43;102
43;144
43;185
43;301
43;357
43;376
43;404
43;487
44;130
44;256
45;109
45;136
45;160
45;303
45;331
45;450
46;49
46;57
46;75
46;89
46;111
46;122
46;192
46;204
46;205
46;230
46;238
46;240
46;248
46;276
46;284
46;288
46;316
46;326
46;344
46;350
46;362
46;386
46;452
46;466
47;57
47;64
47;67
47;74
47;81
47;82
47;89
47;107
47;109
47;111
47;139
47;165
47;175
47;191
47;204
47;227
47;236
47;277
47;353
47;419
48;65
48;66
48;86
48;128
48;129
48;153
48;158
48;187
48;201
48;252
48;280
48;354
48;355
48;364
48;418
48;432
48;443
48;458
48;459
48;498
49;52
49;247
49;325
49;466
50;88
50;123
50;134
50;172
50;374
50;397
51;272
51;277
51;304
51;457
51;469
52;71
52;83
52;163
52;184
52;195
52;213
52;313
52;433
52;440
52;449
52;466
52;477
53;59
53;77
53;186
53;220
53;236
53;257
53;275
53;382
53;479
54;56
54;59
54;104
54;135
54;149
54;168
54;171
54;173
54;202
54;207
54;222
54;224
54;254
54;389
55;141
56;76
56;85
56;92
56;168
56;171
56;173
56;202
56;224
56;228
56;265
56;289
56;328
56;334
56;367
56;403
57;70
57;75
57;89
57;122
57;175
57;192
57;238
57;241
57;259
57;276
57;360
57;428
57;439
58;90
58;116
58;117
58;179
58;187
58;215
58;220
58;253
58;264
58;319
58;338
58;434
58;464
59;149
60;68
60;183
61;77
61;86
61;99
61;205
61;246
61;248
61;269
61;285
61;405
62;237
62;284
63;80
63;103
64;70
64;74
64;93
64;113
64;143
64;158
64;227
64;266
64;299
64;315
65;66
65;84
65;86
65;114
65;128
65;129
65;145
65;184
65;201
65;208
65;252
65;258
65;317
65;323
65;336
65;339
65;388
65;392
65;393
65;418
65;440
65;442
65;445
65;475
65;485
66;71
66;73
66;129
66;140
66;229
66;321
66;336
66;345
66;364
66;430
66;461
67;124
67;226
67;307
67;387
68;244
68;363
69;251
69;283
70;75
70;89
70;111
70;133
70;136
70;191
70;241
70;453
71;73
71;133
71;137
71;219
71;298
71;321
71;345
72;95
72;101
72;105
72;115
72;147
72;152
72;180
72;232
72;347
72;348
72;423
72;451
72;476
72;483
72;490
73;104
73;140
73;194
73;209
73;212
73;246
73;321
73;430
73;432
73;459
73;480
73;482
74;93
74;143
74;227
74;299
74;448
75;453
76;91
76;92
76;146
76;171
76;285
76;349
76;405
77;130
77;137
77;166
77;170
77;188
77;297
77;346
77;447
77;479
78;94
78;98
78;106
78;260
78;318
78;356
79;423
80;196
80;301
80;320
80;406
80;444
80;454
80;492
81;82
81;119
81;233
81;242
81;281
81;292
81;494
82;119
82;229
82;233
82;236
82;242
82;286
82;419
82;472
82;494
83;184
83;380
84;99
84;142
84;144
84;185
84;269
84;293
84;388
84;399
85;98
85;144
85;185
85;328
85;357
85;369
85;462
86;252
87;257
87;292
87;363
87;417
87;451
88;90
88;102
88;123
88;134
88;197
88;208
88;250
88;404
88;429
88;497
89;111
89;133
89;175
89;191
89;228
89;238
89;240
89;241
89;259
89;332
89;350
89;428
90;102
90;106
90;134
90;179
90;182
90;197
90;215
90;271
90;319
90;338
90;404
91;211
91;313
91;414
91;421
91;496
92;121
92;131
92;190
92;302
92;330
92;334
92;403
92;424
92;431
92;481
93;143
93;227
93;266
93;299
93;448
93;479
94;199
94;356
94;454
95;470
95;473
96;309
96;375
97;291
97;395
98;210
98;318
99;269
99;293
99;311
100;117
100;193
100;328
100;369
101;159
101;162
101;256
102;208
102;429
102;475
103;150
103;156
103;267
103;366
103;416
104;149
104;168
104;173
104;209
104;254
104;255
104;491
105;147
105;152
105;231
105;241
105;348
105;444
105;495
106;216
106;356
107;130
107;155
107;156
107;180
108;159
108;218
108;290
108;409
109;166
109;223
109;230
110;261
110;337
111;139
111;175
111;191
111;198
111;228
112;125
112;262
112;400
112;436
112;471
113;200
113;315
113;496
114;181
114;229
114;294
114;402
115;232
115;324
116;179
118;195
118;224
119;127
119;186
119;268
119;286
119;472
120;161
120;167
120;263
120;274
120;426
121;131
121;189
121;190
121;243
121;245
121;302
121;330
121;463
122;221
122;333
122;398
122;423
123;324
123;335
123;375
123;441
123;485
123;497
124;154
124;204
124;210
124;260
124;322
125;177
125;381
126;138
126;221
126;225
126;286
126;446
127;308
128;145
128;153
128;262
128;355
128;393
128;418
128;477
128;488
128;499
129;151
129;213
129;279
129;478
130;221
130;274
131;135
131;243
131;305
131;463
132;141
132;142
132;163
132;230
132;296
132;377
132;493
133;238
133;359
133;410
134;197
134;218
134;374
134;497
135;189
136;223
136;235
136;288
136;298
136;327
136;359
136;385
136;396
136;456
137;166
137;212
137;247
137;325
138;148
138;214
138;245
138;353
138;392
139;142
139;189
139;198
139;325
140;195
140;243
140;461
144;185
144;357
144;462
145;153
145;154
145;177
145;214
145;313
145;317
145;329
145;355
145;393
145;413
145;433
146;273
146;291
146;341
146;407
146;493
147;152
147;216
147;361
147;371
147;372
147;484
147;490
148;392
149;176
149;491
150;267
150;270
150;366
150;416
151;279
152;283
152;348
152;372
153;355
153;370
153;413
153;443
153;488
153;498
154;169
154;317
155;419
155;499
156;162
156;370
156;451
156;464
157;280
157;294
157;432
157;482
158;203
159;172
159;256
159;409
159;420
160;303
160;331
160;450
161;167
161;305
161;390
161;471
162;170
162;250
162;257
162;295
162;297
162;306
162;352
162;391
163;309
165;169
165;235
166;288
166;327
166;396
167;320
168;173
168;202
168;222
168;254
168;265
168;403
168;491
169;314
170;295
170;297
170;391
170;447
171;207
171;334
172;188
172;196
172;215
172;239
172;415
173;202
173;209
174;178
174;193
174;306
175;192
175;259
175;332
175;360
176;200
176;245
176;330
176;342
176;481
177;317
177;329
177;426
177;458
180;206
180;306
180;487
181;261
183;211
184;323
184;336
184;339
184;440
185;357
185;462
186;242
187;319
187;365
187;461
188;196
188;425
189;308
190;225
190;302
192;360
194;251
194;467
195;244
196;301
196;320
196;338
197;374
199;271
200;342
200;480
201;258
201;354
201;364
201;381
201;405
202;222
202;254
202;265
202;389
202;403
203;358
204;240
204;260
204;277
204;350
205;240
205;248
205;326
205;379
205;386
206;487
208;339
208;429
208;449
208;475
209;430
210;223
210;282
210;295
210;300
210;402
212;474
212;480
213;228
214;247
214;413
216;371
216;460
216;484
217;361
217;373
218;380
219;311
220;390
221;249
221;323
221;333
222;389
223;249
223;282
223;300
223;394
223;402
225;268
225;382
226;443
226;471
227;266
227;299
227;495
228;328
228;369
229;472
230;298
230;410
230;486
230;492
231;312
232;476
233;349
233;494
234;249
234;351
234;377
234;383
234;486
238;284
239;415
239;464
240;350
240;445
241;276
241;303
241;318
241;428
242;494
243;452
243;463
246;430
247;486
248;326
248;386
248;420
249;310
249;323
250;346
250;352
251;285
252;445
253;434
254;255
254;389
255;281
255;491
256;420
256;483
257;314
257;376
257;417
257;455
258;388
258;442
258;446
258;449
260;356
263;270
263;425
267;416
267;435
268;481
270;384
272;287
272;304
272;332
272;340
272;411
272;437
272;453
273;310
273;322
273;341
274;318
275;358
275;427
277;469
278;287
280;339
280;364
280;443
280;489
280;498
281;292
281;431
282;300
282;394
282;412
282;465
283;348
283;406
285;467
287;304
287;340
288;327
288;344
288;385
289;379
289;400
289;436
289;438
290;409
291;305
291;395
293;346
293;422
295;300
295;347
295;447
296;493
297;310
297;391
298;414
298;456
299;373
299;495
300;394
300;402
301;441
304;457
305;463
306;347
306;352
306;470
307;329
307;343
307;401
307;439
310;341
310;365
311;362
311;378
313;413
313;474
315;316
315;396
316;359
317;426
317;445
318;428
320;406
320;444
321;345
321;367
321;400
324;376
324;427
325;377
328;369
329;343
329;401
329;426
331;337
331;468
332;340
335;337
335;387
335;438
335;485
336;370
337;381
339;392
340;411
340;437
341;407
343;398
343;401
344;385
347;476
348;372
348;490
351;383
353;452
355;458
357;462
361;425
362;398
362;439
365;399
368;410
368;422
370;483
370;488
371;460
371;484
372;467
374;397
374;470
376;455
377;383
380;384
382;424
391;447
393;433
396;456
397;421
400;422
400;436
404;497
406;444
406;492
408;489
410;492
412;465
412;478
416;435
417;431
417;455
418;442
418;499
422;436
432;459
432;482
439;450
442;457
443;498
449;475
449;477
459;482
476;490
